Match_ID,Year,Round,H/A?,H/A Win?,Points For,Points Against,Margin,"Team Won? (1=W, 0=L)",Team_against_ID,Kicks,Handballs,Disposals,Kick to HB Ratio,Marks,Tackles,Hitouts,Frees For,Frees Against,Goals Kicked,Goal Assists1,Behinds Kicked,Rushed Behinds,Scoring Shots,Conversion %,Disposals Per Goal,Disposals Per Scoring Shot,Clearances1,Clangers1,Rebound 50s1,Inside 50s,In50s Per Scoring Shot,In50s Per Goal,% In50s Score,% In50s Goal,Height,Weight,Age,Av Games,<50 Games,50-99 Games,100-149 Games,>150 Games,Contested Poss,Uncontested Poss,Effective Disposals,Disposal Efficiency,Contested Marks,Marks Inside 50,1%ers,Bounces,Goal Assist %,Kicks (O),Handballs (O),Disposals (O),Kick to HB Ratio (O),Marks (O),Tackles(O),Hitouts(O),Frees For(O),Frees Against(O),Goals Kicked(O),Goal Assists1(O),Behinds Kicked(O),Rushed Behinds(O),Scoring Shots(O),Conversion %(O),Disposals Per Goal(O),Disposals Per Scoring Shot(O),Clearances1(O),Clangers1(O),Rebound 50s1(O),Inside 50s(O),In50s Per Scoring Shot(O),In50s Per Goal(O),% In50s Score(O),% In50s Goal(O),Height(O),Weight(O),Age(O),Av Games(O),<50 Games(O),50-99 Games(O),100-149 Games(O),>150 Games(O),Contested Poss(O),Uncontested Poss(O),Effective Disposals(O),Disposal Efficiency(O),Contested Marks(O),Marks Inside 50(O),1%ers(O),Bounces(O),Goal Assist %(O)
10148,2020.0,4.0,1.0,1.0,52.0,51.0,1.0,1.0,5.0,211.0,121.0,332.0,1.74,88.0,47.0,25.0,13.0,13.0,7.0,4.0,8.0,2.0,17.0,41.2,47.43,19.53,38.0,54.0,26.0,49.0,2.88,7.0,30.6,14.3,188.2,86.4,26.0,105.4,7.0,6.0,4.0,5.0,126.0,201.0,226.0,68.1,8.0,13.0,42.0,2.0,57.1,164.0,103.0,267.0,1.59,57.0,57.0,32.0,13.0,13.0,8.0,6.0,0.0,3.0,11.0,72.7,33.38,24.27,23.0,52.0,42.0,34.0,3.09,4.25,23.5,23.5,185.4,85.6,25.8,93.3,5.0,9.0,4.0,4.0,112.0,140.0,179.0,67.0,8.0,5.0,51.0,9.0,75.0
10182,2020.0,5.0,0.0,1.0,55.0,73.0,-18.0,0.0,15.0,172.0,95.0,267.0,1.81,84.0,36.0,26.0,18.0,19.0,8.0,5.0,6.0,1.0,15.0,53.3,33.38,17.8,22.0,51.0,29.0,33.0,2.2,4.12,42.4,24.2,188.6,86.9,26.0,105.2,8.0,5.0,4.0,5.0,100.0,168.0,204.0,76.4,13.0,10.0,35.0,1.0,62.5,185.0,103.0,288.0,1.8,90.0,37.0,23.0,19.0,18.0,11.0,7.0,6.0,1.0,18.0,61.1,26.18,16.0,26.0,37.0,25.0,40.0,2.22,3.64,42.5,27.5,188.0,86.0,24.66,76.7,9.0,7.0,3.0,3.0,101.0,185.0,220.0,76.4,14.0,18.0,35.0,7.0,63.6
10217,2020.0,6.0,0.0,0.0,103.0,51.0,52.0,1.0,18.0,201.0,94.0,295.0,2.14,70.0,43.0,38.0,12.0,20.0,16.0,12.0,4.0,3.0,23.0,69.6,18.44,12.83,33.0,49.0,45.0,41.0,1.78,2.56,48.8,39.0,188.9,87.2,26.24,108.0,8.0,4.0,5.0,5.0,131.0,153.0,204.0,69.2,8.0,10.0,42.0,3.0,75.0,168.0,138.0,306.0,1.22,52.0,54.0,28.0,20.0,12.0,7.0,6.0,7.0,2.0,16.0,43.8,43.71,19.12,30.0,30.0,25.0,53.0,3.31,7.57,26.4,13.2,187.0,84.6,24.33,77.7,9.0,5.0,7.0,1.0,114.0,186.0,220.0,71.9,6.0,7.0,24.0,8.0,85.7
10223,2020.0,7.0,0.0,1.0,61.0,64.0,-3.0,0.0,13.0,166.0,100.0,266.0,1.66,65.0,47.0,24.0,17.0,20.0,9.0,7.0,5.0,2.0,16.0,56.2,29.56,16.62,25.0,44.0,36.0,37.0,2.31,4.11,37.8,24.3,188.9,87.2,26.24,109.0,8.0,4.0,5.0,5.0,115.0,146.0,191.0,71.8,13.0,9.0,32.0,6.0,77.8,186.0,120.0,306.0,1.55,89.0,48.0,17.0,20.0,17.0,9.0,7.0,10.0,0.0,19.0,47.4,34.0,16.11,22.0,40.0,26.0,46.0,2.42,5.11,41.3,19.6,188.1,83.9,25.8,106.5,6.0,6.0,5.0,5.0,115.0,190.0,232.0,75.8,14.0,13.0,44.0,8.0,77.8
10229,2020.0,8.0,1.0,1.0,64.0,57.0,7.0,1.0,12.0,177.0,103.0,280.0,1.72,60.0,66.0,29.0,24.0,32.0,9.0,5.0,9.0,1.0,19.0,47.4,31.11,14.74,39.0,63.0,31.0,54.0,2.84,6.0,33.3,16.7,188.4,86.9,26.33,108.5,8.0,3.0,6.0,5.0,124.0,157.0,184.0,65.7,6.0,4.0,51.0,1.0,55.6,175.0,104.0,279.0,1.68,65.0,63.0,44.0,32.0,24.0,9.0,7.0,3.0,0.0,12.0,75.0,31.0,23.25,30.0,56.0,44.0,41.0,3.42,4.56,29.3,22.0,189.1,87.3,25.58,94.6,8.0,4.0,4.0,6.0,121.0,153.0,199.0,71.3,6.0,4.0,38.0,1.0,77.8
10237,2020.0,9.0,0.0,1.0,58.0,89.0,-31.0,0.0,10.0,147.0,98.0,245.0,1.5,53.0,56.0,18.0,24.0,21.0,9.0,4.0,3.0,1.0,13.0,69.2,27.22,18.85,35.0,46.0,27.0,36.0,2.77,4.0,33.3,25.0,189.0,87.2,26.16,108.0,9.0,2.0,6.0,5.0,110.0,125.0,167.0,68.2,12.0,8.0,35.0,3.0,44.4,167.0,120.0,287.0,1.39,68.0,43.0,42.0,21.0,24.0,14.0,9.0,5.0,0.0,19.0,73.7,20.5,15.11,23.0,50.0,25.0,42.0,2.21,3.0,45.2,33.3,187.5,86.3,27.41,139.8,4.0,4.0,4.0,10.0,121.0,175.0,207.0,72.1,11.0,14.0,36.0,3.0,64.3
10254,2020.0,11.0,1.0,0.0,50.0,72.0,-22.0,0.0,17.0,152.0,100.0,252.0,1.52,61.0,77.0,33.0,12.0,14.0,7.0,3.0,5.0,3.0,15.0,46.7,36.0,16.8,32.0,40.0,21.0,44.0,2.93,6.29,27.3,15.9,188.0,85.7,25.91,107.8,8.0,3.0,6.0,5.0,116.0,134.0,165.0,65.5,14.0,3.0,38.0,3.0,42.9,182.0,105.0,287.0,1.73,77.0,56.0,49.0,14.0,12.0,11.0,8.0,6.0,0.0,17.0,64.7,26.09,16.88,43.0,43.0,36.0,35.0,2.06,3.18,48.6,31.4,188.0,87.6,26.41,122.9,7.0,4.0,1.0,10.0,120.0,165.0,202.0,70.4,12.0,9.0,48.0,1.0,72.7
10264,2020.0,12.0,1.0,1.0,40.0,36.0,4.0,1.0,6.0,190.0,101.0,291.0,1.88,39.0,68.0,32.0,16.0,14.0,5.0,2.0,9.0,1.0,15.0,33.3,58.2,19.4,43.0,58.0,37.0,41.0,2.73,8.2,34.1,12.2,188.0,85.3,25.58,105.1,9.0,3.0,5.0,5.0,155.0,125.0,152.0,52.2,3.0,5.0,66.0,2.0,40.0,168.0,111.0,279.0,1.51,49.0,66.0,43.0,14.0,16.0,5.0,2.0,2.0,4.0,11.0,45.5,55.8,25.36,31.0,45.0,34.0,42.0,3.82,8.4,16.7,11.9,187.5,88.0,25.0,85.2,8.0,7.0,3.0,4.0,137.0,141.0,180.0,64.5,10.0,8.0,56.0,3.0,40.0
10269,2020.0,13.0,1.0,1.0,60.0,27.0,33.0,1.0,8.0,214.0,121.0,335.0,1.77,93.0,50.0,23.0,12.0,17.0,7.0,6.0,12.0,6.0,25.0,28.0,47.86,13.4,30.0,55.0,21.0,54.0,2.16,7.71,35.2,13.0,188.6,86.2,25.91,109.5,8.0,3.0,6.0,5.0,131.0,197.0,224.0,66.9,15.0,12.0,32.0,6.0,85.7,169.0,72.0,241.0,2.35,60.0,54.0,26.0,17.0,12.0,4.0,4.0,3.0,0.0,7.0,57.1,60.25,34.43,23.0,45.0,45.0,26.0,3.71,6.5,26.9,15.4,187.7,86.0,23.74,70.3,11.0,5.0,3.0,3.0,90.0,127.0,157.0,65.1,6.0,4.0,38.0,4.0,100.0
10284,2020.0,14.0,0.0,1.0,48.0,72.0,-24.0,0.0,4.0,172.0,121.0,293.0,1.42,77.0,65.0,23.0,13.0,14.0,7.0,4.0,6.0,0.0,13.0,53.8,41.86,22.54,23.0,48.0,29.0,43.0,3.31,6.14,30.2,16.3,188.7,86.9,26.0,109.5,9.0,2.0,6.0,5.0,113.0,172.0,198.0,67.6,5.0,7.0,37.0,1.0,57.1,190.0,131.0,321.0,1.45,83.0,60.0,39.0,14.0,13.0,10.0,6.0,10.0,2.0,22.0,45.5,32.1,14.59,30.0,42.0,35.0,40.0,1.82,4.0,50.0,25.0,189.4,87.5,26.0,94.9,7.0,6.0,6.0,3.0,123.0,198.0,238.0,74.1,10.0,8.0,40.0,4.0,60.0
10290,2020.0,15.0,1.0,0.0,39.0,48.0,-9.0,0.0,9.0,170.0,89.0,259.0,1.91,63.0,39.0,26.0,25.0,13.0,5.0,1.0,7.0,2.0,14.0,35.7,51.8,18.5,25.0,43.0,31.0,49.0,3.5,9.8,24.5,10.2,187.9,86.0,25.8,110.6,8.0,4.0,5.0,5.0,121.0,129.0,155.0,59.8,8.0,8.0,35.0,4.0,20.0,178.0,104.0,282.0,1.71,62.0,48.0,24.0,13.0,25.0,6.0,4.0,10.0,2.0,18.0,33.3,47.0,15.67,25.0,57.0,44.0,40.0,2.22,6.67,40.0,15.0,188.0,87.0,26.8,105.7,5.0,7.0,5.0,5.0,112.0,168.0,195.0,69.1,5.0,8.0,46.0,4.0,66.7
10298,2020.0,16.0,0.0,0.0,57.0,52.0,5.0,1.0,16.0,202.0,97.0,299.0,2.08,84.0,56.0,27.0,18.0,12.0,8.0,6.0,8.0,1.0,17.0,47.1,37.38,17.59,32.0,43.0,25.0,50.0,2.94,6.25,32.0,16.0,188.8,86.6,25.49,99.8,8.0,4.0,6.0,4.0,132.0,164.0,202.0,67.6,9.0,6.0,41.0,9.0,75.0,154.0,91.0,245.0,1.69,54.0,57.0,31.0,12.0,18.0,8.0,4.0,4.0,0.0,12.0,66.7,30.62,20.42,31.0,37.0,41.0,34.0,2.83,4.25,35.3,23.5,188.1,85.5,24.58,81.8,9.0,6.0,3.0,4.0,109.0,129.0,172.0,70.2,9.0,6.0,40.0,2.0,50.0
10305,2020.0,17.0,0.0,1.0,56.0,72.0,-16.0,0.0,1.0,176.0,97.0,273.0,1.81,82.0,65.0,22.0,14.0,10.0,8.0,8.0,8.0,0.0,16.0,50.0,34.12,17.06,32.0,42.0,31.0,44.0,2.75,5.5,36.4,18.2,188.3,86.0,26.0,113.5,8.0,4.0,5.0,5.0,114.0,153.0,186.0,68.1,16.0,9.0,51.0,7.0,100.0,191.0,133.0,324.0,1.44,68.0,52.0,38.0,10.0,14.0,10.0,7.0,9.0,3.0,22.0,45.5,32.4,14.73,30.0,38.0,36.0,44.0,2.0,4.4,43.2,22.7,187.4,85.2,24.91,79.9,12.0,2.0,2.0,6.0,121.0,195.0,238.0,73.5,4.0,11.0,32.0,3.0,70.0
10313,2020.0,18.0,1.0,0.0,61.0,78.0,-17.0,0.0,2.0,173.0,90.0,263.0,1.92,57.0,71.0,36.0,9.0,20.0,10.0,8.0,0.0,1.0,11.0,90.9,26.3,23.91,40.0,61.0,48.0,37.0,3.36,3.7,27.0,27.0,188.9,87.4,26.16,112.4,9.0,3.0,5.0,5.0,119.0,131.0,162.0,61.6,8.0,10.0,48.0,1.0,80.0,173.0,95.0,268.0,1.82,55.0,54.0,41.0,20.0,9.0,11.0,8.0,10.0,2.0,23.0,47.8,24.36,11.65,39.0,42.0,27.0,61.0,2.65,5.55,34.4,18.0,188.0,88.4,26.8,109.6,5.0,6.0,5.0,6.0,138.0,129.0,173.0,64.6,9.0,7.0,48.0,1.0,72.7
10327,2021.0,1.0,1.0,0.0,80.0,105.0,-25.0,0.0,14.0,235.0,142.0,377.0,1.65,94.0,38.0,35.0,25.0,15.0,11.0,10.0,12.0,2.0,25.0,44.0,34.27,15.08,34.0,54.0,59.0,41.0,1.64,3.73,56.1,26.8,188.8,87.0,25.33,90.5,9.0,5.0,6.0,3.0,139.0,225.0,281.0,74.5,10.0,10.0,52.0,10.0,90.9,216.0,160.0,376.0,1.35,77.0,43.0,32.0,15.0,25.0,15.0,11.0,14.0,1.0,30.0,50.0,25.07,12.53,40.0,69.0,30.0,75.0,2.5,5.0,38.7,20.0,185.5,85.9,26.8,116.1,6.0,6.0,3.0,8.0,146.0,216.0,268.0,71.3,7.0,16.0,57.0,11.0,73.3
10336,2021.0,2.0,0.0,1.0,85.0,106.0,-21.0,0.0,4.0,214.0,132.0,346.0,1.62,91.0,41.0,21.0,20.0,23.0,13.0,10.0,5.0,2.0,20.0,65.0,26.62,17.3,40.0,48.0,31.0,59.0,2.95,4.54,30.5,22.0,188.1,86.4,25.74,97.5,7.0,4.0,8.0,3.0,126.0,217.0,260.0,75.1,10.0,13.0,60.0,5.0,76.9,231.0,140.0,371.0,1.65,97.0,65.0,55.0,23.0,20.0,16.0,13.0,8.0,2.0,26.0,61.5,23.19,14.27,35.0,63.0,47.0,48.0,1.85,3.0,50.0,33.3,188.7,87.9,26.41,104.0,7.0,4.0,5.0,7.0,145.0,217.0,276.0,74.4,14.0,13.0,43.0,9.0,81.2
10351,2021.0,3.0,0.0,0.0,109.0,64.0,45.0,1.0,6.0,262.0,166.0,428.0,1.58,118.0,47.0,35.0,29.0,19.0,16.0,9.0,11.0,2.0,29.0,55.2,26.75,14.76,43.0,63.0,34.0,64.0,2.21,4.0,42.2,25.0,187.8,86.3,26.0,105.4,7.0,4.0,7.0,4.0,144.0,281.0,316.0,73.8,10.0,20.0,63.0,9.0,56.2,196.0,121.0,317.0,1.62,78.0,62.0,34.0,19.0,29.0,9.0,7.0,8.0,2.0,19.0,47.4,35.22,16.68,29.0,73.0,47.0,43.0,2.26,4.78,39.5,20.9,186.3,85.6,24.49,70.6,10.0,7.0,4.0,2.0,127.0,187.0,227.0,71.6,7.0,10.0,59.0,4.0,77.8
10358,2021.0,4.0,1.0,1.0,70.0,59.0,11.0,1.0,8.0,252.0,116.0,368.0,2.17,88.0,62.0,63.0,17.0,24.0,9.0,6.0,15.0,1.0,25.0,36.0,40.89,14.72,39.0,59.0,37.0,56.0,2.24,6.22,42.9,16.1,188.2,86.5,25.74,100.5,9.0,4.0,6.0,4.0,150.0,201.0,255.0,69.3,11.0,6.0,46.0,5.0,66.7,250.0,111.0,361.0,2.25,94.0,78.0,21.0,24.0,17.0,8.0,7.0,5.0,6.0,19.0,42.1,45.12,19.0,46.0,63.0,45.0,45.0,2.37,5.62,28.9,17.8,186.3,83.7,24.41,73.7,10.0,7.0,3.0,3.0,143.0,199.0,245.0,67.9,7.0,8.0,50.0,10.0,87.5
10367,2021.0,5.0,0.0,1.0,68.0,96.0,-28.0,0.0,13.0,213.0,120.0,333.0,1.77,94.0,57.0,25.0,23.0,15.0,9.0,6.0,10.0,4.0,23.0,39.1,37.0,14.48,36.0,59.0,33.0,57.0,2.48,6.33,33.3,15.8,187.9,86.3,26.33,109.4,6.0,5.0,7.0,4.0,134.0,192.0,227.0,68.2,14.0,14.0,52.0,5.0,66.7,240.0,160.0,400.0,1.5,110.0,48.0,29.0,15.0,23.0,15.0,11.0,6.0,0.0,21.0,71.4,26.67,19.05,32.0,69.0,48.0,48.0,2.29,3.2,43.8,31.2,187.7,84.0,25.8,101.6,7.0,5.0,4.0,7.0,141.0,250.0,304.0,76.0,15.0,13.0,57.0,4.0,73.3
10375,2021.0,6.0,0.0,1.0,85.0,103.0,-18.0,0.0,2.0,223.0,133.0,356.0,1.68,90.0,64.0,47.0,25.0,20.0,12.0,12.0,12.0,1.0,25.0,48.0,29.67,14.24,43.0,67.0,44.0,58.0,2.32,4.83,41.4,20.7,187.4,86.1,26.33,108.4,7.0,4.0,7.0,4.0,149.0,194.0,255.0,71.6,19.0,12.0,53.0,9.0,100.0,222.0,131.0,353.0,1.69,72.0,71.0,42.0,20.0,25.0,15.0,12.0,11.0,2.0,28.0,53.6,23.53,12.61,44.0,65.0,45.0,61.0,2.18,4.07,42.6,24.6,188.2,87.2,26.8,109.8,5.0,5.0,8.0,5.0,160.0,197.0,253.0,71.7,8.0,10.0,48.0,1.0,80.0
10383,2021.0,7.0,1.0,1.0,123.0,107.0,16.0,1.0,5.0,218.0,134.0,352.0,1.63,83.0,65.0,41.0,17.0,20.0,19.0,16.0,7.0,2.0,28.0,67.9,18.53,12.57,38.0,58.0,46.0,57.0,2.04,3.0,45.6,33.3,187.5,86.5,25.41,89.1,10.0,3.0,7.0,3.0,146.0,207.0,245.0,69.6,10.0,13.0,52.0,10.0,84.2,219.0,144.0,363.0,1.52,97.0,75.0,30.0,21.0,17.0,16.0,13.0,9.0,2.0,27.0,59.3,22.69,13.44,39.0,51.0,36.0,63.0,2.33,3.94,39.7,25.4,187.5,84.6,24.49,74.0,10.0,5.0,4.0,3.0,151.0,212.0,269.0,74.1,15.0,13.0,30.0,10.0,81.2
10396,2021.0,8.0,1.0,0.0,91.0,107.0,-16.0,0.0,18.0,199.0,121.0,320.0,1.64,83.0,45.0,42.0,19.0,22.0,13.0,11.0,12.0,1.0,26.0,50.0,24.62,12.31,27.0,64.0,44.0,44.0,1.69,3.38,56.8,29.5,187.5,86.4,25.49,92.6,9.0,3.0,7.0,4.0,131.0,188.0,224.0,70.0,14.0,11.0,40.0,8.0,84.6,221.0,138.0,359.0,1.6,98.0,58.0,23.0,22.0,19.0,16.0,11.0,8.0,3.0,27.0,59.3,22.44,13.3,43.0,63.0,31.0,60.0,2.22,3.75,40.0,26.7,186.9,85.5,25.8,95.3,5.0,6.0,6.0,5.0,131.0,222.0,277.0,77.2,15.0,19.0,52.0,2.0,68.8
10402,2021.0,9.0,1.0,0.0,68.0,94.0,-26.0,0.0,11.0,210.0,130.0,340.0,1.62,69.0,77.0,26.0,27.0,23.0,10.0,5.0,7.0,1.0,18.0,55.6,34.0,18.89,48.0,70.0,37.0,53.0,2.94,5.3,32.1,18.9,187.4,86.4,26.0,95.7,10.0,2.0,6.0,5.0,133.0,190.0,223.0,65.6,9.0,6.0,57.0,8.0,50.0,218.0,142.0,360.0,1.54,78.0,75.0,47.0,23.0,27.0,13.0,8.0,11.0,5.0,29.0,44.8,27.69,12.41,33.0,82.0,43.0,52.0,1.79,4.0,46.2,25.0,187.5,86.7,24.91,86.6,7.0,4.0,8.0,3.0,152.0,204.0,242.0,67.2,10.0,14.0,52.0,5.0,61.5
10409,2021.0,10.0,0.0,0.0,86.0,63.0,23.0,1.0,10.0,231.0,146.0,377.0,1.58,103.0,64.0,43.0,21.0,18.0,13.0,9.0,7.0,1.0,21.0,61.9,29.0,17.95,37.0,49.0,40.0,60.0,2.86,4.62,33.3,21.7,187.8,86.1,25.8,95.5,9.0,3.0,6.0,4.0,145.0,227.0,276.0,73.2,17.0,9.0,59.0,17.0,69.2,208.0,178.0,386.0,1.17,66.0,75.0,35.0,18.0,21.0,9.0,7.0,7.0,2.0,18.0,50.0,42.89,21.44,45.0,57.0,46.0,49.0,2.72,5.44,32.7,18.4,187.7,85.1,24.91,82.4,9.0,5.0,5.0,3.0,150.0,239.0,280.0,72.5,7.0,8.0,61.0,4.0,77.8
10421,2021.0,11.0,1.0,0.0,78.0,100.0,-22.0,0.0,16.0,199.0,104.0,303.0,1.91,72.0,53.0,44.0,26.0,23.0,11.0,3.0,9.0,3.0,23.0,47.8,27.55,13.17,35.0,50.0,42.0,44.0,1.91,4.0,45.5,25.0,188.1,86.5,26.8,98.6,8.0,4.0,6.0,5.0,139.0,158.0,201.0,66.3,10.0,9.0,41.0,7.0,27.3,238.0,126.0,364.0,1.89,107.0,82.0,30.0,23.0,26.0,15.0,11.0,5.0,5.0,25.0,60.0,24.27,14.56,35.0,65.0,33.0,58.0,2.32,3.87,34.5,25.9,187.7,84.6,25.33,103.1,7.0,4.0,6.0,5.0,135.0,223.0,283.0,77.7,12.0,14.0,49.0,4.0,73.3
10426,2021.0,12.0,0.0,1.0,73.0,95.0,-22.0,0.0,17.0,238.0,119.0,357.0,2.0,127.0,43.0,14.0,13.0,15.0,10.0,9.0,11.0,2.0,23.0,43.5,35.7,15.52,24.0,50.0,42.0,47.0,2.04,4.7,44.7,21.3,187.8,86.0,25.8,102.2,7.0,5.0,6.0,5.0,111.0,236.0,262.0,73.4,14.0,16.0,42.0,13.0,90.0,247.0,111.0,358.0,2.23,116.0,49.0,38.0,15.0,13.0,14.0,10.0,6.0,5.0,25.0,56.0,25.57,14.32,37.0,56.0,36.0,57.0,2.28,4.07,35.1,24.6,188.3,86.5,25.49,103.2,10.0,4.0,1.0,8.0,136.0,217.0,257.0,71.8,16.0,11.0,60.0,3.0,71.4
10440,2021.0,14.0,1.0,0.0,66.0,102.0,-36.0,0.0,9.0,193.0,117.0,310.0,1.65,89.0,41.0,37.0,21.0,20.0,9.0,4.0,10.0,2.0,21.0,42.9,34.44,14.76,31.0,49.0,35.0,49.0,2.33,5.44,38.8,18.4,188.1,86.7,25.33,91.7,7.0,6.0,6.0,4.0,125.0,178.0,215.0,69.4,12.0,8.0,34.0,11.0,44.4,242.0,107.0,349.0,2.26,138.0,79.0,33.0,19.0,21.0,16.0,9.0,5.0,1.0,22.0,72.7,21.81,15.86,39.0,58.0,38.0,52.0,2.36,3.25,40.4,30.8,188.9,86.9,25.8,92.5,7.0,6.0,3.0,6.0,123.0,221.0,277.0,79.4,18.0,13.0,42.0,7.0,56.2
10445,2021.0,15.0,0.0,0.0,83.0,73.0,10.0,1.0,1.0,244.0,136.0,380.0,1.79,128.0,45.0,30.0,14.0,22.0,12.0,9.0,11.0,0.0,23.0,52.2,31.67,16.52,22.0,54.0,41.0,54.0,2.35,4.5,42.6,22.2,187.5,85.7,26.0,110.0,4.0,7.0,7.0,5.0,130.0,251.0,275.0,72.4,11.0,19.0,54.0,12.0,75.0,199.0,127.0,326.0,1.57,83.0,52.0,34.0,22.0,14.0,10.0,8.0,9.0,4.0,23.0,43.5,32.6,14.17,38.0,47.0,42.0,50.0,2.17,5.0,38.0,20.0,186.1,84.0,24.8,83.2,12.0,2.0,2.0,6.0,117.0,202.0,246.0,75.5,3.0,10.0,38.0,2.0,80.0
10461,2021.0,16.0,1.0,1.0,80.0,64.0,16.0,1.0,6.0,220.0,115.0,335.0,1.91,104.0,51.0,29.0,21.0,18.0,12.0,9.0,7.0,1.0,20.0,60.0,27.92,16.75,26.0,59.0,43.0,40.0,2.0,3.33,47.5,30.0,188.7,86.6,25.66,99.8,5.0,7.0,5.0,5.0,122.0,205.0,253.0,75.5,17.0,12.0,52.0,6.0,75.0,206.0,117.0,323.0,1.76,88.0,36.0,41.0,17.0,21.0,8.0,6.0,13.0,3.0,24.0,33.3,40.38,13.46,45.0,54.0,28.0,52.0,2.17,6.5,40.4,15.4,187.2,87.2,25.8,86.9,8.0,7.0,4.0,3.0,123.0,194.0,229.0,70.9,10.0,10.0,49.0,10.0,75.0
10463,2021.0,17.0,0.0,1.0,44.0,70.0,-26.0,0.0,7.0,207.0,155.0,362.0,1.34,89.0,53.0,18.0,21.0,18.0,5.0,4.0,11.0,3.0,19.0,26.3,72.4,19.05,28.0,63.0,46.0,38.0,2.0,7.6,42.1,13.2,187.7,85.4,25.16,94.4,6.0,7.0,6.0,3.0,118.0,229.0,262.0,72.4,9.0,10.0,48.0,4.0,80.0,232.0,134.0,366.0,1.73,108.0,51.0,27.0,18.0,20.0,10.0,8.0,7.0,3.0,20.0,50.0,36.6,18.3,28.0,55.0,33.0,56.0,2.8,5.6,30.4,17.9,189.1,89.2,27.58,137.1,3.0,5.0,4.0,10.0,125.0,232.0,279.0,76.2,12.0,12.0,41.0,2.0,80.0
10471,2021.0,18.0,1.0,1.0,91.0,62.0,29.0,1.0,4.0,230.0,120.0,350.0,1.92,115.0,42.0,23.0,18.0,14.0,13.0,6.0,10.0,3.0,26.0,50.0,26.92,13.46,36.0,45.0,36.0,54.0,2.08,4.15,42.6,24.1,187.2,84.9,25.33,96.4,5.0,8.0,5.0,4.0,136.0,208.0,259.0,74.0,21.0,12.0,38.0,3.0,46.2,215.0,142.0,357.0,1.51,117.0,62.0,32.0,14.0,18.0,9.0,6.0,5.0,3.0,17.0,52.9,39.67,21.0,22.0,60.0,41.0,45.0,2.65,5.0,31.1,20.0,187.8,86.2,26.0,108.1,9.0,2.0,4.0,8.0,123.0,227.0,265.0,74.2,18.0,14.0,39.0,5.0,66.7
10480,2021.0,19.0,0.0,1.0,77.0,116.0,-39.0,0.0,12.0,212.0,130.0,342.0,1.63,96.0,45.0,23.0,23.0,15.0,11.0,11.0,9.0,2.0,22.0,50.0,31.09,15.55,27.0,45.0,35.0,49.0,2.23,4.45,40.8,22.4,186.5,84.3,25.8,109.1,5.0,7.0,6.0,5.0,118.0,212.0,246.0,71.9,10.0,13.0,43.0,7.0,100.0,239.0,169.0,408.0,1.41,113.0,51.0,41.0,15.0,23.0,18.0,16.0,5.0,3.0,26.0,69.2,22.67,15.69,42.0,53.0,38.0,54.0,2.08,3.0,42.6,33.3,188.5,85.4,25.24,98.4,9.0,5.0,5.0,4.0,126.0,271.0,330.0,80.9,9.0,13.0,41.0,7.0,88.9
10495,2021.0,20.0,1.0,1.0,112.0,81.0,31.0,1.0,15.0,204.0,142.0,346.0,1.44,81.0,79.0,11.0,22.0,20.0,18.0,16.0,4.0,0.0,22.0,81.8,19.22,15.73,36.0,60.0,38.0,44.0,2.0,2.44,50.0,40.9,188.4,86.3,25.8,91.7,6.0,8.0,5.0,4.0,132.0,204.0,258.0,74.6,8.0,10.0,37.0,8.0,88.9,205.0,186.0,391.0,1.1,83.0,64.0,70.0,20.0,22.0,12.0,10.0,9.0,0.0,21.0,57.1,32.58,18.62,39.0,63.0,26.0,51.0,2.43,4.25,41.2,23.5,187.7,85.2,24.16,79.0,6.0,8.0,7.0,2.0,155.0,234.0,274.0,70.1,7.0,17.0,35.0,3.0,83.3
10499,2021.0,21.0,0.0,1.0,57.0,76.0,-19.0,0.0,8.0,212.0,101.0,313.0,2.1,98.0,61.0,28.0,22.0,22.0,8.0,5.0,6.0,3.0,17.0,47.1,39.12,18.41,30.0,60.0,39.0,49.0,2.88,6.12,28.6,16.3,188.5,86.1,25.16,98.5,5.0,8.0,5.0,4.0,120.0,191.0,231.0,73.8,7.0,13.0,48.0,4.0,62.5,254.0,122.0,376.0,2.08,131.0,65.0,34.0,22.0,22.0,11.0,7.0,6.0,4.0,21.0,52.4,34.18,17.9,42.0,57.0,41.0,52.0,2.48,4.73,32.7,21.2,187.8,84.3,24.8,71.7,7.0,10.0,4.0,2.0,130.0,243.0,298.0,79.3,8.0,13.0,57.0,7.0,63.6
10514,2021.0,22.0,1.0,0.0,45.0,140.0,-95.0,0.0,13.0,203.0,133.0,336.0,1.53,88.0,60.0,29.0,8.0,20.0,5.0,3.0,9.0,6.0,20.0,25.0,67.2,16.8,33.0,75.0,40.0,43.0,2.15,8.6,32.6,11.6,186.7,84.7,25.24,97.8,7.0,7.0,3.0,5.0,120.0,201.0,224.0,66.7,9.0,11.0,54.0,2.0,60.0,239.0,184.0,423.0,1.3,94.0,54.0,42.0,20.0,8.0,21.0,15.0,12.0,2.0,35.0,60.0,20.14,12.09,39.0,50.0,37.0,62.0,1.77,2.95,53.2,33.9,188.8,84.0,25.58,104.0,6.0,8.0,4.0,5.0,159.0,248.0,310.0,73.3,15.0,15.0,37.0,9.0,71.4
