,Year,Round,H/A?,H/A Win?,Points For,Points Against,Margin,"Team Won? (1=W, 0=L)",Team_against_ID,Kicks,Handballs,Disposals,Kick to HB Ratio,Marks,Tackles,Hitouts,Frees For,Frees Against,Goals Kicked,Goal Assists1,Behinds Kicked,Rushed Behinds,Scoring Shots,Conversion %,Disposals Per Goal,Disposals Per Scoring Shot,Clearances1,Clangers1,Rebound 50s1,Inside 50s,In50s Per Scoring Shot,In50s Per Goal,% In50s Score,% In50s Goal,Height,Weight,Age,Av Games,<50 Games,50-99 Games,100-149 Games,>150 Games,Contested Poss,Uncontested Poss,Effective Disposals,Disposal Efficiency,Clangers2,Contested Marks,Marks Inside 50,Clearances2,Rebound 50s2,1%ers,Bounces,Goals Assists2,Goal Assist %,Kicks (O),Handballs (O),Disposals (O),Kick to HB Ratio (O),Marks (O),Tackles(O),Hitouts(O),Frees For(O),Frees Against(O),Goals Kicked(O),Goal Assists1(O),Behinds Kicked(O),Rushed Behinds(O),Scoring Shots(O),Conversion %(O),Disposals Per Goal(O),Disposals Per Scoring Shot(O),Clearances1(O),Clangers1(O),Rebound 50s1(O),Inside 50s(O),In50s Per Scoring Shot(O),In50s Per Goal(O),% In50s Score(O),% In50s Goal(O),Height(O),Weight(O),Age(O),Av Games(O),<50 Games(O),50-99 Games(O),100-149 Games(O),>150 Games(O),Contested Poss(O),Uncontested Poss(O),Effective Disposals(O),Disposal Efficiency(O),Clangers2(O),Contested Marks(O),Marks Inside 50(O),Clearances2(O),Rebound 50s2(O),1%ers(O),Bounces(O),Goals Assists2(O),Goal Assist %(O)
9919,2019.0,25.0,0.0,0.0,116.0,61.0,55.0,1.0,5.0,256.0,125.0,381.0,2.05,128.0,44.0,38.0,17.0,16.0,17.0,10.0,11.0,3.0,31.0,54.8,22.41,12.29,31.0,50.0,31.0,67.0,2.16,3.94,41.8,25.4,188.1,89.2,27.41,146.5,3.0,3.0,3.0,13.0,138.0,249.0,285.0,74.8,50.0,17.0,13.0,31.0,31.0,58.0,6.0,10.0,58.8,213.0,128.0,341.0,1.66,95.0,45.0,18.0,16.0,17.0,9.0,5.0,5.0,2.0,16.0,56.2,37.89,21.31,33.0,50.0,49.0,41.0,2.56,4.56,34.1,22.0,186.5,87.4,25.16,88.7,5.0,10.0,3.0,4.0,116.0,222.0,253.0,74.2,50.0,9.0,4.0,33.0,49.0,45.0,22.0,5.0,55.6
9923,2019.0,26.0,1.0,0.0,68.0,88.0,-20.0,0.0,7.0,209.0,95.0,304.0,2.2,92.0,47.0,43.0,25.0,17.0,10.0,8.0,5.0,3.0,18.0,55.6,30.4,16.89,31.0,48.0,45.0,45.0,2.5,4.5,33.3,22.2,188.5,89.2,27.24,146.8,3.0,3.0,3.0,13.0,128.0,179.0,214.0,70.4,48.0,13.0,5.0,31.0,45.0,40.0,8.0,8.0,80.0,223.0,148.0,371.0,1.51,98.0,61.0,14.0,17.0,25.0,13.0,6.0,7.0,3.0,23.0,56.5,28.54,16.13,31.0,53.0,35.0,60.0,2.61,4.62,33.3,21.7,188.0,89.2,26.49,126.1,7.0,5.0,1.0,9.0,151.0,219.0,280.0,75.5,53.0,16.0,17.0,31.0,35.0,41.0,4.0,6.0,46.2
9936,2020.0,1.0,0.0,0.0,78.0,51.0,27.0,1.0,11.0,214.0,108.0,322.0,1.98,119.0,35.0,31.0,9.0,11.0,12.0,9.0,5.0,1.0,18.0,66.7,26.83,17.89,28.0,35.0,37.0,35.0,1.94,2.92,48.6,34.3,188.7,89.0,27.0,130.7,5.0,3.0,3.0,11.0,93.0,222.0,248.0,77.0,35.0,5.0,8.0,28.0,37.0,45.0,10.0,9.0,75.0,177.0,141.0,318.0,1.26,80.0,29.0,19.0,11.0,9.0,7.0,4.0,8.0,1.0,16.0,43.8,45.43,19.88,25.0,44.0,21.0,45.0,2.81,6.43,33.3,15.6,186.4,86.5,25.16,87.8,5.0,9.0,6.0,2.0,118.0,201.0,231.0,72.6,44.0,7.0,8.0,25.0,21.0,36.0,3.0,4.0,57.1
10131,2020.0,2.0,1.0,0.0,46.0,90.0,-44.0,0.0,8.0,183.0,104.0,287.0,1.76,56.0,55.0,43.0,16.0,16.0,6.0,4.0,9.0,1.0,16.0,37.5,47.83,17.94,33.0,53.0,33.0,46.0,2.88,7.67,32.6,13.0,188.3,88.6,26.91,128.2,5.0,4.0,2.0,11.0,115.0,160.0,191.0,66.6,53.0,5.0,8.0,33.0,33.0,54.0,3.0,4.0,66.7,207.0,130.0,337.0,1.59,68.0,38.0,28.0,16.0,16.0,14.0,10.0,6.0,0.0,20.0,70.0,24.07,16.85,32.0,64.0,39.0,49.0,2.45,3.5,40.8,28.6,187.0,85.1,24.0,65.1,13.0,3.0,4.0,2.0,137.0,197.0,234.0,69.4,64.0,7.0,7.0,32.0,39.0,58.0,4.0,10.0,71.4
10140,2020.0,3.0,1.0,0.0,44.0,74.0,-30.0,0.0,2.0,159.0,87.0,246.0,1.83,47.0,52.0,41.0,15.0,20.0,6.0,5.0,4.0,4.0,14.0,42.9,41.0,17.57,33.0,52.0,39.0,34.0,2.43,5.67,29.4,17.6,188.6,88.5,27.0,129.6,6.0,3.0,1.0,12.0,118.0,120.0,151.0,61.4,52.0,9.0,8.0,33.0,39.0,55.0,1.0,5.0,83.3,188.0,94.0,282.0,2.0,64.0,57.0,30.0,20.0,15.0,10.0,5.0,12.0,2.0,24.0,41.7,28.2,11.75,39.0,40.0,27.0,50.0,2.08,5.0,44.0,20.0,189.3,88.9,25.16,89.9,8.0,4.0,6.0,4.0,133.0,133.0,174.0,61.7,40.0,4.0,8.0,39.0,27.0,57.0,0.0,5.0,50.0
10146,2020.0,4.0,1.0,0.0,41.0,89.0,-48.0,0.0,13.0,175.0,103.0,278.0,1.7,71.0,36.0,36.0,10.0,15.0,6.0,3.0,3.0,2.0,11.0,54.5,46.33,25.27,36.0,47.0,35.0,36.0,3.27,6.0,25.0,16.7,188.5,88.7,27.41,134.8,5.0,3.0,2.0,12.0,117.0,157.0,186.0,66.9,47.0,11.0,6.0,36.0,35.0,51.0,4.0,3.0,50.0,199.0,107.0,306.0,1.86,90.0,50.0,17.0,15.0,10.0,13.0,7.0,10.0,1.0,24.0,54.2,23.54,12.75,23.0,37.0,30.0,48.0,2.0,3.69,47.9,27.1,188.2,84.6,26.66,121.6,5.0,6.0,4.0,7.0,117.0,182.0,230.0,75.2,37.0,15.0,12.0,23.0,30.0,35.0,3.0,7.0,53.8
10184,2020.0,5.0,0.0,0.0,77.0,43.0,34.0,1.0,16.0,194.0,104.0,298.0,1.87,92.0,50.0,46.0,15.0,13.0,11.0,6.0,11.0,0.0,22.0,50.0,27.09,13.55,36.0,30.0,23.0,47.0,2.14,4.27,46.8,23.4,188.1,88.7,26.66,124.0,6.0,4.0,2.0,10.0,122.0,177.0,215.0,72.1,30.0,11.0,10.0,36.0,23.0,39.0,3.0,6.0,54.5,149.0,143.0,292.0,1.04,67.0,47.0,10.0,13.0,15.0,6.0,6.0,7.0,0.0,13.0,46.2,48.67,22.46,23.0,39.0,36.0,30.0,2.31,5.0,43.3,20.0,186.9,84.0,24.33,79.5,8.0,7.0,4.0,3.0,98.0,184.0,218.0,74.7,39.0,8.0,11.0,23.0,36.0,39.0,1.0,6.0,100.0
10212,2020.0,6.0,0.0,0.0,67.0,34.0,33.0,1.0,1.0,180.0,104.0,284.0,1.73,90.0,44.0,28.0,17.0,18.0,10.0,6.0,7.0,0.0,17.0,58.8,28.4,16.71,28.0,44.0,19.0,49.0,2.88,4.9,34.7,20.4,188.2,87.8,26.24,115.6,7.0,4.0,2.0,9.0,100.0,190.0,219.0,77.1,44.0,11.0,9.0,28.0,19.0,41.0,2.0,6.0,60.0,180.0,144.0,324.0,1.25,102.0,41.0,17.0,18.0,17.0,5.0,3.0,4.0,0.0,9.0,55.6,64.8,36.0,17.0,48.0,38.0,24.0,2.67,4.8,37.5,20.8,186.7,84.5,25.8,80.0,11.0,2.0,4.0,5.0,95.0,229.0,248.0,76.5,48.0,8.0,5.0,17.0,38.0,29.0,1.0,3.0,60.0
10225,2020.0,7.0,1.0,1.0,62.0,32.0,30.0,1.0,6.0,210.0,115.0,325.0,1.83,111.0,45.0,25.0,13.0,13.0,9.0,4.0,6.0,2.0,17.0,52.9,36.11,19.12,28.0,31.0,21.0,41.0,2.41,4.56,36.6,22.0,188.2,87.8,26.24,116.6,7.0,4.0,2.0,9.0,122.0,208.0,253.0,77.8,31.0,14.0,7.0,28.0,21.0,52.0,5.0,4.0,44.4,154.0,124.0,278.0,1.24,68.0,46.0,22.0,13.0,13.0,5.0,4.0,1.0,1.0,7.0,71.4,55.6,39.71,23.0,41.0,31.0,26.0,3.71,5.2,23.1,19.2,187.6,87.5,24.8,77.3,10.0,7.0,2.0,3.0,113.0,168.0,205.0,73.7,41.0,10.0,6.0,23.0,31.0,41.0,2.0,4.0,80.0
10233,2020.0,8.0,0.0,0.0,111.0,45.0,66.0,1.0,4.0,187.0,112.0,299.0,1.67,86.0,48.0,28.0,21.0,21.0,18.0,10.0,3.0,0.0,21.0,85.7,16.61,14.24,32.0,45.0,30.0,35.0,1.67,1.94,60.0,51.4,187.8,87.3,26.16,119.3,7.0,4.0,1.0,10.0,104.0,189.0,233.0,77.9,45.0,11.0,14.0,32.0,30.0,46.0,2.0,10.0,55.6,154.0,118.0,272.0,1.31,60.0,37.0,27.0,21.0,21.0,6.0,3.0,5.0,4.0,15.0,40.0,45.33,18.13,24.0,41.0,17.0,37.0,2.47,6.17,29.7,16.2,187.7,86.6,25.41,83.2,10.0,3.0,6.0,3.0,118.0,156.0,187.0,68.8,41.0,12.0,8.0,24.0,17.0,32.0,2.0,3.0,50.0
10242,2020.0,9.0,0.0,0.0,73.0,64.0,9.0,1.0,7.0,166.0,92.0,258.0,1.8,57.0,46.0,39.0,15.0,12.0,11.0,8.0,6.0,1.0,18.0,61.1,23.45,14.33,35.0,39.0,29.0,45.0,2.5,4.09,37.8,24.4,188.0,87.5,25.91,112.0,8.0,4.0,1.0,9.0,113.0,144.0,178.0,69.0,39.0,10.0,10.0,35.0,29.0,48.0,5.0,8.0,72.7,182.0,98.0,280.0,1.86,95.0,46.0,26.0,12.0,15.0,10.0,8.0,4.0,0.0,14.0,71.4,28.0,20.0,32.0,43.0,33.0,39.0,2.79,3.9,35.9,25.6,188.8,88.5,26.33,111.1,7.0,6.0,1.0,8.0,108.0,172.0,208.0,74.3,43.0,12.0,9.0,32.0,33.0,37.0,0.0,8.0,80.0
10254,2020.0,11.0,0.0,0.0,72.0,50.0,22.0,1.0,3.0,182.0,105.0,287.0,1.73,77.0,56.0,49.0,14.0,12.0,11.0,8.0,6.0,0.0,17.0,64.7,26.09,16.88,43.0,43.0,36.0,35.0,2.06,3.18,48.6,31.4,188.0,87.6,26.41,122.9,7.0,4.0,1.0,10.0,120.0,165.0,202.0,70.4,43.0,12.0,9.0,43.0,36.0,48.0,1.0,8.0,72.7,152.0,100.0,252.0,1.52,61.0,77.0,33.0,12.0,14.0,7.0,3.0,5.0,3.0,15.0,46.7,36.0,16.8,32.0,40.0,21.0,44.0,2.93,6.29,27.3,15.9,188.0,85.7,25.91,107.8,8.0,3.0,6.0,5.0,116.0,134.0,165.0,65.5,40.0,14.0,3.0,32.0,21.0,38.0,3.0,3.0,42.9
10267,2020.0,12.0,0.0,0.0,81.0,49.0,32.0,1.0,10.0,198.0,122.0,320.0,1.62,84.0,57.0,46.0,12.0,9.0,12.0,6.0,6.0,3.0,21.0,57.1,26.67,15.24,35.0,51.0,41.0,42.0,2.0,3.5,42.9,28.6,188.7,88.7,11.8,116.5,8.0,3.0,2.0,9.0,145.0,186.0,218.0,68.1,51.0,19.0,12.0,35.0,41.0,50.0,0.0,6.0,50.0,161.0,150.0,311.0,1.07,65.0,54.0,17.0,9.0,12.0,7.0,3.0,5.0,2.0,14.0,50.0,44.43,22.21,33.0,48.0,30.0,48.0,3.43,6.86,25.0,14.6,187.5,85.7,26.33,121.8,7.0,3.0,4.0,8.0,114.0,194.0,212.0,68.2,48.0,7.0,8.0,33.0,30.0,44.0,0.0,3.0,42.9
10276,2020.0,13.0,0.0,0.0,61.0,49.0,12.0,1.0,9.0,173.0,87.0,260.0,1.99,91.0,41.0,35.0,11.0,8.0,9.0,6.0,5.0,2.0,16.0,56.2,28.89,16.25,29.0,35.0,32.0,36.0,2.25,4.0,38.9,25.0,188.5,88.6,11.58,111.5,7.0,5.0,2.0,8.0,98.0,167.0,192.0,73.8,35.0,13.0,8.0,29.0,32.0,56.0,7.0,6.0,66.7,182.0,150.0,332.0,1.21,93.0,47.0,27.0,8.0,11.0,7.0,7.0,5.0,2.0,14.0,50.0,47.43,23.71,33.0,42.0,26.0,41.0,2.93,5.86,29.3,17.1,187.3,86.5,26.8,108.7,6.0,5.0,6.0,5.0,117.0,224.0,242.0,72.9,42.0,9.0,8.0,33.0,26.0,43.0,3.0,7.0,100.0
10279,2020.0,14.0,1.0,0.0,61.0,88.0,-27.0,0.0,14.0,168.0,144.0,312.0,1.17,46.0,56.0,30.0,22.0,14.0,9.0,6.0,5.0,2.0,16.0,56.2,34.67,19.5,32.0,50.0,35.0,45.0,2.81,5.0,31.1,20.0,188.5,88.9,11.0,113.1,6.0,5.0,3.0,8.0,132.0,192.0,219.0,70.2,50.0,2.0,8.0,32.0,35.0,59.0,0.0,6.0,66.7,172.0,121.0,293.0,1.42,69.0,54.0,31.0,14.0,22.0,14.0,7.0,1.0,3.0,18.0,77.8,20.93,16.28,29.0,57.0,35.0,52.0,2.89,3.71,28.8,26.9,185.8,85.7,25.91,101.5,9.0,4.0,2.0,7.0,123.0,167.0,205.0,70.0,57.0,10.0,9.0,29.0,35.0,44.0,5.0,7.0,50.0
10287,2020.0,15.0,0.0,0.0,60.0,45.0,15.0,1.0,5.0,191.0,92.0,283.0,2.08,107.0,27.0,33.0,15.0,11.0,9.0,8.0,4.0,2.0,15.0,60.0,31.44,18.87,24.0,38.0,34.0,32.0,2.13,3.56,40.6,28.1,188.1,87.7,26.41,117.5,5.0,6.0,3.0,8.0,104.0,180.0,214.0,75.6,38.0,17.0,9.0,24.0,34.0,45.0,1.0,8.0,88.9,173.0,152.0,325.0,1.14,80.0,38.0,20.0,11.0,15.0,6.0,5.0,9.0,0.0,15.0,40.0,54.17,21.67,31.0,32.0,22.0,41.0,2.73,6.83,36.6,14.6,186.8,86.4,25.8,89.6,7.0,5.0,5.0,5.0,103.0,211.0,238.0,73.2,32.0,5.0,8.0,31.0,22.0,42.0,2.0,5.0,83.3
10295,2020.0,16.0,1.0,0.0,47.0,49.0,-2.0,0.0,18.0,175.0,86.0,261.0,2.03,80.0,34.0,34.0,22.0,16.0,7.0,7.0,4.0,1.0,12.0,58.3,37.29,21.75,30.0,33.0,37.0,27.0,2.25,3.86,40.7,25.9,188.2,86.8,26.8,105.9,5.0,7.0,4.0,6.0,99.0,158.0,197.0,75.5,33.0,8.0,10.0,30.0,37.0,35.0,4.0,7.0,100.0,157.0,162.0,319.0,0.97,59.0,49.0,25.0,16.0,22.0,6.0,3.0,10.0,3.0,19.0,31.6,53.17,16.79,34.0,47.0,18.0,45.0,2.37,7.5,35.6,13.3,187.4,85.0,25.8,85.6,6.0,7.0,8.0,1.0,118.0,203.0,227.0,71.2,47.0,10.0,8.0,34.0,18.0,38.0,1.0,3.0,50.0
10300,2020.0,17.0,1.0,1.0,65.0,50.0,15.0,1.0,15.0,180.0,90.0,270.0,2.0,69.0,45.0,36.0,15.0,16.0,9.0,7.0,9.0,2.0,20.0,45.0,30.0,13.5,30.0,45.0,37.0,39.0,1.95,4.33,46.2,23.1,189.2,88.7,25.58,101.5,8.0,5.0,2.0,7.0,124.0,139.0,180.0,66.7,45.0,15.0,11.0,30.0,37.0,70.0,0.0,7.0,77.8,174.0,111.0,285.0,1.57,47.0,58.0,36.0,16.0,15.0,6.0,2.0,11.0,3.0,20.0,30.0,47.5,14.25,40.0,57.0,29.0,44.0,2.2,7.33,38.6,13.6,187.4,84.5,25.0,85.3,9.0,6.0,4.0,3.0,123.0,146.0,177.0,62.1,57.0,4.0,5.0,40.0,29.0,59.0,3.0,2.0,33.3
10309,2020.0,18.0,1.0,1.0,49.0,34.0,15.0,1.0,12.0,167.0,111.0,278.0,1.5,48.0,53.0,29.0,19.0,15.0,7.0,1.0,5.0,2.0,14.0,50.0,39.71,19.86,29.0,48.0,39.0,40.0,2.86,5.71,30.0,17.5,189.1,87.9,25.66,103.1,7.0,6.0,2.0,7.0,129.0,148.0,194.0,69.8,48.0,4.0,4.0,29.0,39.0,53.0,0.0,1.0,14.3,164.0,196.0,360.0,0.84,52.0,47.0,22.0,15.0,19.0,4.0,4.0,8.0,2.0,14.0,28.6,90.0,25.71,26.0,61.0,33.0,43.0,3.07,10.75,27.9,9.3,189.8,88.0,25.66,93.7,10.0,3.0,4.0,5.0,135.0,227.0,264.0,73.3,61.0,5.0,7.0,26.0,33.0,40.0,2.0,4.0,100.0
10321,2020.0,25.0,0.0,1.0,75.0,76.0,-1.0,0.0,4.0,181.0,104.0,285.0,1.74,87.0,42.0,26.0,12.0,16.0,11.0,10.0,9.0,0.0,20.0,55.0,25.91,14.25,30.0,42.0,28.0,38.0,1.9,3.45,52.6,28.9,188.0,88.3,26.66,128.5,4.0,6.0,3.0,9.0,109.0,176.0,211.0,74.0,42.0,13.0,10.0,30.0,28.0,49.0,2.0,10.0,90.9,163.0,119.0,282.0,1.37,61.0,48.0,28.0,16.0,12.0,12.0,8.0,4.0,0.0,16.0,75.0,23.5,17.62,27.0,38.0,25.0,40.0,2.5,3.33,40.0,30.0,189.3,89.0,26.8,111.0,5.0,5.0,4.0,8.0,120.0,163.0,206.0,73.0,38.0,11.0,7.0,27.0,25.0,49.0,3.0,8.0,66.7
10335,2021.0,1.0,0.0,0.0,83.0,58.0,25.0,1.0,8.0,259.0,131.0,390.0,1.98,145.0,34.0,23.0,20.0,15.0,12.0,7.0,11.0,0.0,23.0,52.2,32.5,16.96,30.0,44.0,36.0,52.0,2.26,4.33,44.2,23.1,188.4,88.1,26.91,120.5,5.0,6.0,3.0,8.0,120.0,265.0,305.0,78.2,44.0,15.0,14.0,30.0,36.0,38.0,12.0,7.0,58.3,256.0,125.0,381.0,2.05,137.0,39.0,31.0,15.0,20.0,8.0,4.0,10.0,0.0,18.0,44.4,47.62,21.17,30.0,64.0,39.0,44.0,2.44,5.5,40.9,18.2,187.4,85.7,24.24,69.0,11.0,5.0,5.0,2.0,114.0,264.0,302.0,79.3,64.0,8.0,5.0,30.0,39.0,37.0,14.0,4.0,50.0
10343,2021.0,2.0,1.0,0.0,93.0,100.0,-7.0,0.0,18.0,219.0,93.0,312.0,2.35,102.0,46.0,52.0,19.0,14.0,14.0,10.0,8.0,1.0,23.0,60.9,22.29,13.57,36.0,47.0,37.0,47.0,2.04,3.36,46.8,29.8,188.2,88.1,26.91,120.5,5.0,6.0,3.0,8.0,128.0,179.0,223.0,71.5,47.0,16.0,13.0,36.0,37.0,57.0,3.0,10.0,71.4,214.0,192.0,406.0,1.11,95.0,43.0,21.0,14.0,19.0,14.0,12.0,12.0,4.0,30.0,46.7,29.0,13.53,41.0,51.0,31.0,51.0,1.7,3.64,51.0,27.5,187.7,86.1,25.58,89.8,7.0,5.0,5.0,5.0,139.0,275.0,329.0,81.0,51.0,15.0,17.0,41.0,31.0,51.0,7.0,12.0,85.7
10350,2021.0,3.0,0.0,0.0,108.0,71.0,37.0,1.0,13.0,272.0,140.0,412.0,1.94,141.0,46.0,32.0,21.0,16.0,16.0,12.0,11.0,1.0,28.0,57.1,25.75,14.71,41.0,49.0,29.0,57.0,2.04,3.56,47.4,28.1,187.7,87.9,26.8,124.0,6.0,5.0,3.0,9.0,152.0,270.0,329.0,79.9,49.0,21.0,15.0,41.0,29.0,56.0,0.0,12.0,75.0,198.0,153.0,351.0,1.29,87.0,52.0,30.0,16.0,21.0,11.0,10.0,4.0,1.0,16.0,68.8,31.91,21.94,27.0,59.0,41.0,40.0,2.5,3.64,37.5,27.5,188.5,83.9,25.91,103.4,7.0,5.0,3.0,7.0,135.0,211.0,264.0,75.2,59.0,13.0,9.0,27.0,41.0,54.0,4.0,10.0,90.9
10357,2021.0,4.0,1.0,0.0,82.0,102.0,-20.0,0.0,15.0,208.0,117.0,325.0,1.78,103.0,53.0,45.0,23.0,21.0,13.0,6.0,2.0,2.0,17.0,76.5,25.0,19.12,30.0,68.0,37.0,36.0,2.12,2.77,41.7,36.1,188.2,87.9,26.24,115.9,7.0,5.0,3.0,8.0,129.0,187.0,232.0,71.4,68.0,16.0,9.0,30.0,37.0,47.0,2.0,6.0,46.2,254.0,150.0,404.0,1.69,115.0,69.0,32.0,21.0,23.0,15.0,11.0,11.0,1.0,27.0,55.6,26.93,14.96,45.0,69.0,22.0,53.0,1.96,3.53,49.1,28.3,188.0,85.5,25.0,81.3,6.0,8.0,7.0,1.0,152.0,249.0,293.0,72.5,69.0,7.0,11.0,45.0,22.0,52.0,5.0,11.0,73.3
10364,2021.0,5.0,0.0,0.0,103.0,76.0,27.0,1.0,4.0,268.0,146.0,414.0,1.84,136.0,51.0,28.0,19.0,18.0,16.0,10.0,6.0,1.0,23.0,69.6,25.88,18.0,39.0,49.0,39.0,41.0,1.78,2.56,53.7,39.0,189.5,89.1,26.41,112.0,6.0,6.0,3.0,7.0,138.0,274.0,331.0,80.0,49.0,13.0,11.0,39.0,39.0,51.0,6.0,10.0,62.5,194.0,145.0,339.0,1.34,81.0,36.0,29.0,18.0,19.0,11.0,9.0,8.0,2.0,21.0,52.4,30.82,16.14,31.0,48.0,25.0,50.0,2.38,4.55,38.0,22.0,189.0,88.1,26.24,102.2,9.0,3.0,3.0,8.0,143.0,204.0,248.0,73.2,48.0,8.0,11.0,31.0,25.0,45.0,1.0,9.0,81.8
10373,2021.0,6.0,1.0,0.0,39.0,136.0,-97.0,0.0,7.0,169.0,92.0,261.0,1.84,64.0,51.0,45.0,15.0,29.0,5.0,3.0,7.0,2.0,14.0,35.7,52.2,18.64,35.0,56.0,33.0,38.0,2.71,7.6,31.6,13.2,188.5,87.8,25.74,97.7,8.0,6.0,3.0,6.0,120.0,142.0,167.0,64.0,56.0,9.0,8.0,35.0,33.0,44.0,2.0,3.0,60.0,242.0,155.0,397.0,1.56,120.0,57.0,28.0,29.0,15.0,21.0,10.0,8.0,2.0,31.0,67.7,18.9,12.81,43.0,52.0,32.0,55.0,1.77,2.62,52.7,38.2,188.4,88.2,27.74,140.3,3.0,6.0,3.0,11.0,146.0,256.0,300.0,75.6,52.0,15.0,17.0,43.0,32.0,50.0,5.0,10.0,47.6
10389,2021.0,7.0,0.0,0.0,132.0,73.0,59.0,1.0,6.0,249.0,160.0,409.0,1.56,119.0,47.0,34.0,18.0,13.0,20.0,12.0,9.0,3.0,32.0,62.5,20.45,12.78,40.0,48.0,35.0,58.0,1.81,2.9,50.0,34.5,188.9,87.8,26.0,105.0,8.0,5.0,2.0,7.0,135.0,269.0,313.0,76.5,48.0,9.0,17.0,40.0,35.0,51.0,7.0,12.0,60.0,190.0,186.0,376.0,1.02,84.0,45.0,33.0,13.0,18.0,11.0,10.0,7.0,0.0,18.0,61.1,34.18,20.89,31.0,54.0,35.0,47.0,2.61,4.27,38.3,23.4,187.8,87.7,25.33,86.5,9.0,6.0,5.0,3.0,120.0,255.0,292.0,77.7,54.0,6.0,10.0,31.0,35.0,56.0,5.0,10.0,90.9
10392,2021.0,8.0,1.0,1.0,98.0,60.0,38.0,1.0,10.0,246.0,136.0,382.0,1.81,126.0,49.0,38.0,10.0,16.0,14.0,9.0,7.0,7.0,28.0,50.0,27.29,13.64,37.0,49.0,26.0,63.0,2.25,4.5,33.3,22.2,189.0,87.3,25.58,96.0,10.0,5.0,1.0,7.0,139.0,252.0,291.0,76.2,49.0,20.0,12.0,37.0,26.0,56.0,8.0,9.0,64.3,207.0,194.0,401.0,1.07,99.0,63.0,26.0,16.0,10.0,8.0,6.0,7.0,5.0,20.0,40.0,50.12,20.05,26.0,55.0,49.0,35.0,1.75,4.38,42.9,22.9,187.8,86.0,25.16,88.1,9.0,5.0,4.0,4.0,122.0,283.0,307.0,76.6,55.0,7.0,10.0,26.0,49.0,57.0,4.0,6.0,75.0
10407,2021.0,9.0,0.0,0.0,106.0,76.0,30.0,1.0,1.0,241.0,148.0,389.0,1.63,127.0,49.0,41.0,17.0,18.0,16.0,13.0,9.0,1.0,26.0,61.5,24.31,14.96,32.0,45.0,45.0,48.0,1.85,3.0,52.1,33.3,189.8,89.1,26.16,110.0,7.0,6.0,2.0,7.0,132.0,256.0,306.0,78.7,45.0,18.0,18.0,32.0,45.0,40.0,7.0,13.0,81.2,201.0,171.0,372.0,1.18,82.0,47.0,20.0,18.0,17.0,11.0,7.0,10.0,0.0,21.0,52.4,33.82,17.71,30.0,57.0,32.0,56.0,2.67,5.09,37.5,19.6,187.0,84.3,24.33,68.8,14.0,2.0,1.0,5.0,143.0,229.0,272.0,73.1,57.0,16.0,13.0,30.0,32.0,50.0,1.0,7.0,63.6
10413,2021.0,10.0,1.0,0.0,77.0,93.0,-16.0,0.0,9.0,177.0,126.0,303.0,1.4,71.0,46.0,46.0,15.0,15.0,11.0,8.0,9.0,2.0,22.0,50.0,27.55,13.77,32.0,49.0,36.0,45.0,2.05,4.09,44.4,24.4,189.9,88.6,26.41,116.8,7.0,6.0,1.0,8.0,135.0,175.0,223.0,73.6,49.0,17.0,13.0,32.0,36.0,43.0,3.0,8.0,72.7,248.0,156.0,404.0,1.59,121.0,79.0,21.0,15.0,15.0,13.0,9.0,11.0,4.0,28.0,46.4,31.08,14.43,42.0,54.0,34.0,50.0,1.79,3.85,48.0,26.0,190.1,87.6,25.16,72.8,10.0,7.0,1.0,4.0,134.0,270.0,315.0,78.0,54.0,10.0,13.0,42.0,34.0,60.0,11.0,9.0,69.2
10425,2021.0,11.0,0.0,1.0,71.0,87.0,-16.0,0.0,5.0,218.0,146.0,364.0,1.49,78.0,46.0,52.0,16.0,15.0,11.0,8.0,5.0,0.0,16.0,68.8,33.09,22.75,37.0,59.0,45.0,45.0,2.81,4.09,35.6,24.4,189.0,88.4,26.49,120.4,7.0,6.0,1.0,9.0,147.0,213.0,251.0,69.0,59.0,9.0,7.0,37.0,45.0,55.0,4.0,8.0,72.7,236.0,140.0,376.0,1.69,99.0,55.0,14.0,15.0,16.0,12.0,9.0,13.0,2.0,27.0,44.4,31.33,13.93,38.0,47.0,33.0,57.0,2.11,4.75,43.9,21.1,187.5,85.3,25.16,78.8,9.0,6.0,3.0,4.0,139.0,240.0,282.0,75.0,47.0,11.0,13.0,38.0,33.0,55.0,0.0,9.0,75.0
10426,2021.0,12.0,1.0,1.0,95.0,73.0,22.0,1.0,3.0,247.0,111.0,358.0,2.23,116.0,49.0,38.0,15.0,13.0,14.0,10.0,6.0,5.0,25.0,56.0,25.57,14.32,37.0,56.0,36.0,57.0,2.28,4.07,35.1,24.6,188.3,86.5,25.49,103.2,10.0,4.0,1.0,8.0,136.0,217.0,257.0,71.8,56.0,16.0,11.0,37.0,36.0,60.0,3.0,10.0,71.4,238.0,119.0,357.0,2.0,127.0,43.0,14.0,13.0,15.0,10.0,9.0,11.0,2.0,23.0,43.5,35.7,15.52,24.0,50.0,42.0,47.0,2.04,4.7,44.7,21.3,187.8,86.0,25.8,102.2,7.0,5.0,6.0,5.0,111.0,236.0,262.0,73.4,50.0,14.0,16.0,24.0,42.0,42.0,13.0,9.0,90.0
