,Year,Round,H/A?,H/A Win?,Points For,Points Against,Margin,"Team Won? (1=W, 0=L)",Team_against_ID,Kicks,Handballs,Disposals,Kick to HB Ratio,Marks,Tackles,Hitouts,Frees For,Frees Against,Goals Kicked,Goal Assists1,Behinds Kicked,Rushed Behinds,Scoring Shots,Conversion %,Disposals Per Goal,Disposals Per Scoring Shot,Clearances1,Clangers1,Rebound 50s1,Inside 50s,In50s Per Scoring Shot,In50s Per Goal,% In50s Score,% In50s Goal,Height,Weight,Age,Av Games,<50 Games,50-99 Games,100-149 Games,>150 Games,Contested Poss,Uncontested Poss,Effective Disposals,Disposal Efficiency,Clangers2,Contested Marks,Marks Inside 50,Clearances2,Rebound 50s2,1%ers,Bounces,Goals Assists2,Goal Assist %,Kicks (O),Handballs (O),Disposals (O),Kick to HB Ratio (O),Marks (O),Tackles(O),Hitouts(O),Frees For(O),Frees Against(O),Goals Kicked(O),Goal Assists1(O),Behinds Kicked(O),Rushed Behinds(O),Scoring Shots(O),Conversion %(O),Disposals Per Goal(O),Disposals Per Scoring Shot(O),Clearances1(O),Clangers1(O),Rebound 50s1(O),Inside 50s(O),In50s Per Scoring Shot(O),In50s Per Goal(O),% In50s Score(O),% In50s Goal(O),Height(O),Weight(O),Age(O),Av Games(O),<50 Games(O),50-99 Games(O),100-149 Games(O),>150 Games(O),Contested Poss(O),Uncontested Poss(O),Effective Disposals(O),Disposal Efficiency(O),Clangers2(O),Contested Marks(O),Marks Inside 50(O),Clearances2(O),Rebound 50s2(O),1%ers(O),Bounces(O),Goals Assists2(O),Goal Assist %(O)
10363,2021.0,5.0,0.0,1.0,48.0,134.0,-86.0,0.0,14.0,203.0,150.0,353.0,1.35,109.0,52.0,27.0,23.0,13.0,7.0,6.0,4.0,2.0,13.0,53.8,50.43,27.15,28.0,60.0,41.0,33.0,2.54,4.71,33.3,21.2,188.0,85.4,25.8,78.4,8.0,7.0,6.0,2.0,123.0,227.0,255.0,72.2,60.0,9.0,5.0,28.0,41.0,42.0,6.0,6.0,85.7,204.0,185.0,389.0,1.1,77.0,66.0,45.0,13.0,23.0,20.0,14.0,10.0,4.0,34.0,58.8,19.45,11.44,44.0,63.0,25.0,64.0,1.88,3.2,46.9,31.2,185.3,85.1,27.24,123.4,5.0,6.0,4.0,7.0,142.0,235.0,275.0,70.7,63.0,6.0,17.0,44.0,25.0,50.0,7.0,14.0,70.0
10380,2021.0,6.0,1.0,0.0,39.0,93.0,-54.0,0.0,13.0,209.0,102.0,311.0,2.05,91.0,51.0,32.0,15.0,19.0,5.0,4.0,8.0,1.0,14.0,35.7,62.2,22.21,34.0,58.0,38.0,52.0,3.71,10.4,25.0,9.6,188.1,85.6,24.8,77.8,7.0,8.0,6.0,2.0,130.0,173.0,215.0,69.1,58.0,17.0,10.0,34.0,38.0,34.0,5.0,4.0,80.0,278.0,182.0,460.0,1.53,157.0,48.0,35.0,19.0,15.0,14.0,9.0,8.0,1.0,23.0,60.9,32.86,20.0,37.0,42.0,45.0,52.0,2.26,3.71,42.3,26.9,187.4,83.3,25.8,102.1,7.0,5.0,3.0,7.0,138.0,314.0,362.0,78.7,42.0,19.0,12.0,37.0,45.0,43.0,2.0,9.0,64.3
10386,2021.0,7.0,0.0,0.0,128.0,59.0,69.0,1.0,10.0,250.0,200.0,450.0,1.25,110.0,54.0,49.0,14.0,10.0,19.0,15.0,11.0,3.0,33.0,57.6,23.68,13.64,42.0,36.0,40.0,66.0,2.0,3.47,45.5,28.8,188.6,85.8,25.0,83.1,7.0,6.0,7.0,2.0,157.0,291.0,338.0,75.1,36.0,12.0,18.0,42.0,40.0,59.0,6.0,15.0,78.9,205.0,182.0,387.0,1.13,89.0,66.0,29.0,10.0,14.0,9.0,9.0,4.0,1.0,14.0,64.3,43.0,27.64,32.0,48.0,44.0,49.0,3.5,5.44,26.5,18.4,187.8,85.1,24.91,86.9,10.0,4.0,4.0,4.0,130.0,250.0,283.0,73.1,48.0,6.0,13.0,32.0,44.0,40.0,6.0,9.0,100.0
10390,2021.0,8.0,1.0,1.0,63.0,54.0,9.0,1.0,8.0,260.0,137.0,397.0,1.9,125.0,56.0,49.0,19.0,17.0,8.0,4.0,13.0,2.0,23.0,34.8,49.62,17.26,37.0,64.0,46.0,57.0,2.48,7.12,36.8,14.0,188.8,85.7,25.0,80.5,7.0,7.0,6.0,2.0,140.0,248.0,294.0,74.1,64.0,13.0,10.0,37.0,46.0,50.0,2.0,4.0,50.0,231.0,144.0,375.0,1.6,120.0,61.0,15.0,17.0,19.0,7.0,6.0,11.0,1.0,19.0,36.8,53.57,19.74,27.0,66.0,47.0,53.0,2.79,7.57,34.0,13.2,187.7,84.6,23.74,61.1,12.0,5.0,3.0,2.0,124.0,238.0,278.0,74.1,66.0,10.0,11.0,27.0,47.0,44.0,16.0,6.0,85.7
10404,2021.0,9.0,0.0,1.0,47.0,68.0,-21.0,0.0,7.0,195.0,128.0,323.0,1.52,89.0,87.0,42.0,12.0,13.0,5.0,1.0,13.0,4.0,22.0,22.7,64.6,14.68,34.0,43.0,35.0,48.0,2.18,9.6,37.5,10.4,188.1,85.4,25.33,90.5,5.0,8.0,7.0,3.0,112.0,204.0,236.0,73.1,43.0,8.0,14.0,34.0,35.0,40.0,7.0,1.0,20.0,226.0,172.0,398.0,1.31,103.0,62.0,23.0,13.0,12.0,10.0,7.0,7.0,1.0,18.0,55.6,39.8,22.11,30.0,42.0,40.0,45.0,2.5,4.5,37.8,22.2,188.2,88.1,27.74,138.0,6.0,4.0,1.0,11.0,134.0,258.0,298.0,74.9,42.0,11.0,9.0,30.0,40.0,41.0,3.0,7.0,70.0
10414,2021.0,10.0,1.0,0.0,33.0,144.0,-111.0,0.0,18.0,199.0,150.0,349.0,1.33,86.0,48.0,53.0,13.0,23.0,5.0,3.0,3.0,0.0,8.0,62.5,69.8,43.62,31.0,65.0,46.0,42.0,5.25,8.4,19.0,11.9,187.6,85.2,26.8,104.0,3.0,8.0,7.0,4.0,127.0,209.0,247.0,70.8,65.0,8.0,7.0,31.0,46.0,60.0,4.0,3.0,60.0,220.0,179.0,399.0,1.23,94.0,74.0,21.0,23.0,13.0,21.0,15.0,16.0,2.0,39.0,53.8,19.0,10.23,44.0,34.0,35.0,69.0,1.77,3.29,53.6,30.4,186.5,85.3,25.41,87.7,6.0,7.0,5.0,5.0,139.0,267.0,315.0,78.9,34.0,12.0,17.0,44.0,35.0,57.0,9.0,15.0,71.4
10420,2021.0,11.0,0.0,0.0,88.0,68.0,20.0,1.0,12.0,211.0,113.0,324.0,1.87,94.0,82.0,34.0,24.0,21.0,12.0,9.0,15.0,1.0,28.0,42.9,27.0,11.57,36.0,43.0,31.0,52.0,1.86,4.33,51.9,23.1,188.4,85.6,25.66,92.9,5.0,6.0,7.0,4.0,126.0,194.0,227.0,70.1,43.0,11.0,17.0,36.0,31.0,47.0,9.0,9.0,75.0,208.0,142.0,350.0,1.46,94.0,52.0,47.0,21.0,24.0,10.0,9.0,5.0,3.0,18.0,55.6,35.0,19.44,37.0,58.0,40.0,41.0,2.28,4.1,36.6,24.4,188.8,85.2,25.8,86.1,11.0,4.0,3.0,4.0,124.0,214.0,258.0,73.7,58.0,9.0,10.0,37.0,40.0,35.0,5.0,9.0,90.0
10528,2021.0,12.0,1.0,0.0,83.0,92.0,-9.0,0.0,16.0,207.0,170.0,377.0,1.22,88.0,59.0,36.0,20.0,18.0,12.0,7.0,11.0,0.0,23.0,52.2,31.42,16.39,36.0,52.0,43.0,49.0,2.13,4.08,46.9,24.5,188.3,85.5,25.49,92.3,5.0,7.0,7.0,4.0,138.0,232.0,276.0,73.2,52.0,12.0,11.0,36.0,43.0,50.0,4.0,7.0,58.3,215.0,143.0,358.0,1.5,97.0,53.0,26.0,18.0,20.0,13.0,10.0,10.0,4.0,27.0,48.1,27.54,13.26,35.0,52.0,38.0,57.0,2.11,4.38,40.4,22.8,187.8,85.0,25.24,102.4,7.0,4.0,6.0,5.0,133.0,224.0,284.0,79.3,52.0,12.0,12.0,35.0,38.0,47.0,4.0,10.0,76.9
10434,2021.0,13.0,0.0,1.0,60.0,66.0,-6.0,0.0,1.0,236.0,145.0,381.0,1.63,70.0,102.0,45.0,25.0,29.0,8.0,3.0,9.0,3.0,20.0,40.0,47.62,19.05,30.0,74.0,44.0,57.0,2.85,7.12,29.8,14.0,187.9,84.7,25.0,78.9,6.0,9.0,6.0,2.0,161.0,200.0,241.0,63.3,74.0,12.0,7.0,30.0,44.0,73.0,3.0,3.0,37.5,223.0,134.0,357.0,1.66,43.0,57.0,35.0,29.0,26.0,9.0,4.0,9.0,3.0,21.0,42.9,39.67,17.0,46.0,75.0,45.0,54.0,2.57,6.0,33.3,16.7,186.8,83.8,24.41,74.2,13.0,2.0,2.0,5.0,164.0,168.0,227.0,63.6,75.0,4.0,5.0,46.0,45.0,51.0,0.0,4.0,44.4
10450,2021.0,15.0,1.0,1.0,62.0,22.0,40.0,1.0,14.0,253.0,135.0,388.0,1.87,114.0,54.0,42.0,18.0,23.0,9.0,5.0,7.0,1.0,17.0,52.9,43.11,22.82,42.0,67.0,40.0,42.0,2.47,4.67,38.1,21.4,188.3,85.8,25.16,83.5,5.0,9.0,6.0,3.0,142.0,233.0,278.0,71.6,67.0,11.0,5.0,42.0,40.0,50.0,2.0,5.0,55.6,220.0,151.0,371.0,1.46,82.0,63.0,21.0,23.0,18.0,2.0,2.0,9.0,1.0,12.0,16.7,185.5,30.92,23.0,62.0,33.0,43.0,3.58,21.5,25.6,4.7,185.7,85.1,26.74,118.1,7.0,4.0,4.0,8.0,120.0,240.0,260.0,70.1,62.0,7.0,10.0,23.0,33.0,60.0,6.0,2.0,100.0
10453,2021.0,16.0,1.0,1.0,70.0,61.0,9.0,1.0,4.0,260.0,150.0,410.0,1.73,107.0,70.0,39.0,18.0,19.0,10.0,6.0,8.0,2.0,20.0,50.0,41.0,20.5,40.0,69.0,38.0,54.0,2.7,5.4,33.3,18.5,187.8,85.2,25.49,90.0,4.0,8.0,7.0,3.0,143.0,256.0,299.0,72.9,69.0,12.0,8.0,40.0,38.0,42.0,3.0,6.0,60.0,213.0,164.0,377.0,1.3,94.0,60.0,38.0,19.0,18.0,8.0,6.0,11.0,2.0,21.0,38.1,47.12,17.95,33.0,57.0,42.0,48.0,2.29,6.0,39.6,16.7,188.7,87.0,26.41,108.7,8.0,3.0,4.0,8.0,132.0,241.0,278.0,73.7,57.0,6.0,15.0,33.0,42.0,64.0,0.0,6.0,75.0
10462,2021.0,17.0,1.0,1.0,95.0,63.0,32.0,1.0,2.0,242.0,164.0,406.0,1.48,129.0,55.0,32.0,18.0,23.0,14.0,12.0,7.0,4.0,25.0,56.0,29.0,16.24,29.0,56.0,34.0,54.0,2.16,3.86,38.9,25.9,187.5,85.2,25.66,94.3,4.0,7.0,8.0,3.0,125.0,277.0,319.0,78.6,56.0,19.0,20.0,29.0,34.0,39.0,3.0,12.0,85.7,186.0,125.0,311.0,1.49,84.0,41.0,24.0,23.0,18.0,8.0,2.0,13.0,2.0,23.0,34.8,38.88,13.52,31.0,38.0,38.0,43.0,1.87,5.38,48.8,18.6,188.0,87.9,26.0,109.0,5.0,7.0,5.0,6.0,114.0,186.0,229.0,73.6,38.0,12.0,10.0,31.0,38.0,36.0,2.0,2.0,25.0
10477,2021.0,18.0,0.0,1.0,61.0,74.0,-13.0,0.0,13.0,224.0,163.0,387.0,1.37,91.0,57.0,45.0,16.0,17.0,8.0,3.0,8.0,5.0,21.0,38.1,48.38,18.43,32.0,53.0,33.0,53.0,2.52,6.62,30.2,15.1,187.5,84.9,25.49,91.8,5.0,7.0,8.0,3.0,127.0,240.0,290.0,74.9,53.0,12.0,9.0,32.0,33.0,44.0,5.0,3.0,37.5,205.0,154.0,359.0,1.33,84.0,75.0,34.0,17.0,15.0,10.0,7.0,11.0,3.0,24.0,41.7,35.9,14.96,37.0,48.0,45.0,43.0,1.79,4.3,48.8,23.3,188.8,84.9,24.41,86.5,9.0,6.0,4.0,4.0,134.0,212.0,275.0,76.6,48.0,16.0,12.0,37.0,45.0,43.0,2.0,7.0,70.0
10488,2021.0,19.0,1.0,0.0,86.0,94.0,-8.0,0.0,17.0,201.0,149.0,350.0,1.35,91.0,55.0,37.0,15.0,18.0,13.0,9.0,7.0,1.0,21.0,61.9,26.92,16.67,31.0,43.0,38.0,51.0,2.43,3.92,39.2,25.5,187.9,85.4,25.66,92.9,6.0,5.0,8.0,3.0,128.0,219.0,262.0,74.9,43.0,18.0,11.0,31.0,38.0,46.0,9.0,9.0,69.2,228.0,113.0,341.0,2.02,122.0,40.0,34.0,18.0,15.0,14.0,10.0,9.0,1.0,24.0,58.3,24.36,14.21,40.0,39.0,38.0,54.0,2.25,3.86,42.6,25.9,188.2,87.7,25.74,121.1,6.0,5.0,3.0,9.0,132.0,221.0,263.0,77.1,39.0,12.0,15.0,40.0,38.0,48.0,6.0,10.0,71.4
10495,2021.0,20.0,0.0,1.0,81.0,112.0,-31.0,0.0,3.0,205.0,186.0,391.0,1.1,83.0,64.0,70.0,20.0,22.0,12.0,10.0,9.0,0.0,21.0,57.1,32.58,18.62,39.0,63.0,26.0,51.0,2.43,4.25,41.2,23.5,187.7,85.2,24.16,79.0,6.0,8.0,7.0,2.0,155.0,234.0,274.0,70.1,63.0,7.0,17.0,39.0,26.0,35.0,3.0,10.0,83.3,204.0,142.0,346.0,1.44,81.0,79.0,11.0,22.0,20.0,18.0,16.0,4.0,0.0,22.0,81.8,19.22,15.73,36.0,60.0,38.0,44.0,2.0,2.44,50.0,40.9,188.4,86.3,25.8,91.7,6.0,8.0,5.0,4.0,132.0,204.0,258.0,74.6,60.0,8.0,10.0,36.0,38.0,37.0,8.0,16.0,88.9
10529,2021.0,21.0,0.0,0.0,93.0,64.0,29.0,1.0,16.0,238.0,164.0,402.0,1.45,102.0,67.0,33.0,17.0,18.0,14.0,8.0,5.0,4.0,23.0,60.9,28.71,17.48,30.0,61.0,38.0,58.0,2.52,4.14,32.8,24.1,187.1,84.4,23.8,75.4,7.0,7.0,7.0,2.0,137.0,259.0,309.0,76.9,61.0,11.0,18.0,30.0,38.0,55.0,9.0,8.0,57.1,207.0,150.0,357.0,1.38,77.0,45.0,35.0,18.0,17.0,10.0,5.0,4.0,0.0,14.0,71.4,35.7,25.5,41.0,58.0,43.0,48.0,3.43,4.8,29.2,20.8,187.2,84.0,25.66,114.0,5.0,6.0,5.0,6.0,129.0,220.0,249.0,69.7,58.0,5.0,6.0,41.0,43.0,51.0,9.0,5.0,50.0
10508,2021.0,22.0,1.0,0.0,71.0,85.0,-14.0,0.0,7.0,178.0,118.0,296.0,1.51,75.0,52.0,23.0,23.0,26.0,11.0,9.0,5.0,0.0,16.0,68.8,26.91,18.5,30.0,49.0,33.0,32.0,2.0,2.91,50.0,34.4,187.8,85.3,24.41,88.3,5.0,8.0,7.0,3.0,108.0,184.0,215.0,72.6,49.0,7.0,11.0,30.0,33.0,47.0,5.0,9.0,81.8,228.0,172.0,400.0,1.33,111.0,55.0,45.0,26.0,23.0,13.0,10.0,5.0,2.0,20.0,65.0,30.77,20.0,41.0,45.0,20.0,45.0,2.25,3.46,40.0,28.9,188.8,87.5,27.49,143.8,5.0,4.0,3.0,11.0,143.0,263.0,315.0,78.8,45.0,11.0,16.0,41.0,20.0,43.0,0.0,10.0,76.9
10521,2021.0,23.0,0.0,0.0,107.0,49.0,58.0,1.0,6.0,223.0,163.0,386.0,1.37,106.0,69.0,32.0,21.0,15.0,17.0,11.0,5.0,0.0,22.0,77.3,22.71,17.55,34.0,56.0,43.0,52.0,2.36,3.06,42.3,32.7,187.4,85.2,24.58,85.6,5.0,9.0,6.0,3.0,127.0,263.0,292.0,75.6,56.0,10.0,13.0,34.0,43.0,49.0,15.0,11.0,64.7,180.0,174.0,354.0,1.03,70.0,54.0,43.0,15.0,21.0,6.0,4.0,9.0,4.0,19.0,31.6,59.0,18.63,40.0,69.0,34.0,50.0,2.63,8.33,30.0,12.0,187.3,87.4,24.0,64.5,13.0,5.0,4.0,1.0,134.0,226.0,255.0,72.0,69.0,6.0,8.0,40.0,34.0,41.0,9.0,4.0,66.7
