Match_ID,Year,Round,H/A?,H/A Win?,Points For,Points Against,Margin,"Team Won? (1=W, 0=L)",Team_against_ID,Kicks,Handballs,Disposals,Kick to HB Ratio,Marks,Tackles,Hitouts,Frees For,Frees Against,Goals Kicked,Goal Assists1,Behinds Kicked,Rushed Behinds,Scoring Shots,Conversion %,Disposals Per Goal,Disposals Per Scoring Shot,Clearances1,Clangers1,Rebound 50s1,Inside 50s,In50s Per Scoring Shot,In50s Per Goal,% In50s Score,% In50s Goal,Height,Weight,Age,Av Games,<50 Games,50-99 Games,100-149 Games,>150 Games,Contested Poss,Uncontested Poss,Effective Disposals,Disposal Efficiency,Clangers2,Contested Marks,Marks Inside 50,Clearances2,Rebound 50s2,1%ers,Bounces,Goals Assists2,Goal Assist %,Kicks (O),Handballs (O),Disposals (O),Kick to HB Ratio (O),Marks (O),Tackles(O),Hitouts(O),Frees For(O),Frees Against(O),Goals Kicked(O),Goal Assists1(O),Behinds Kicked(O),Rushed Behinds(O),Scoring Shots(O),Conversion %(O),Disposals Per Goal(O),Disposals Per Scoring Shot(O),Clearances1(O),Clangers1(O),Rebound 50s1(O),Inside 50s(O),In50s Per Scoring Shot(O),In50s Per Goal(O),% In50s Score(O),% In50s Goal(O),Height(O),Weight(O),Age(O),Av Games(O),<50 Games(O),50-99 Games(O),100-149 Games(O),>150 Games(O),Contested Poss(O),Uncontested Poss(O),Effective Disposals(O),Disposal Efficiency(O),Clangers2(O),Contested Marks(O),Marks Inside 50(O),Clearances2(O),Rebound 50s2(O),1%ers(O),Bounces(O),Goals Assists2(O),Goal Assist %(O)
6153,2015.0,23.0,0.0,1.0,92.0,95.0,-3.0,0.0,5.0,220.0,145.0,365.0,1.52,102.0,60.0,36.0,29.0,20.0,14.0,10.0,6.0,2.0,22.0,63.6,26.07,16.59,31.0,50.0,34.0,50.0,2.27,3.57,40.0,28.0,187.5,87.9,23.41,73.1,10.0,4.0,5.0,3.0,137.0,225.0,256.0,70.1,50.0,12.0,18.0,31.0,34.0,37.0,10.0,10.0,71.4,206.0,191.0,397.0,1.08,85.0,61.0,32.0,20.0,29.0,14.0,7.0,10.0,1.0,25.0,56.0,28.36,15.88,46.0,57.0,33.0,51.0,2.04,3.64,47.1,27.5,187.7,84.2,24.0,82.2,10.0,3.0,7.0,2.0,141.0,259.0,302.0,76.1,57.0,12.0,7.0,46.0,33.0,40.0,2.0,7.0,50.0
6176,2016.0,1.0,1.0,0.0,53.0,133.0,-80.0,0.0,16.0,184.0,150.0,334.0,1.23,69.0,76.0,26.0,23.0,18.0,7.0,5.0,8.0,3.0,18.0,38.9,47.71,18.56,33.0,55.0,52.0,45.0,2.5,6.43,33.3,15.6,188.0,88.9,24.33,81.1,9.0,7.0,3.0,3.0,141.0,190.0,223.0,66.8,55.0,6.0,5.0,33.0,52.0,56.0,5.0,5.0,71.4,219.0,210.0,429.0,1.04,81.0,67.0,44.0,18.0,23.0,18.0,14.0,19.0,6.0,43.0,41.9,23.83,9.98,40.0,53.0,37.0,76.0,1.77,4.22,48.7,23.7,186.5,86.2,24.41,77.0,11.0,3.0,3.0,5.0,172.0,266.0,312.0,72.7,53.0,13.0,16.0,40.0,37.0,48.0,5.0,14.0,77.8
6181,2016.0,2.0,0.0,0.0,87.0,86.0,1.0,1.0,14.0,191.0,155.0,346.0,1.23,84.0,69.0,23.0,26.0,17.0,13.0,10.0,6.0,3.0,22.0,59.1,26.62,15.73,24.0,50.0,31.0,52.0,2.36,4.0,36.5,25.0,188.6,88.1,24.0,70.5,10.0,7.0,3.0,2.0,131.0,209.0,251.0,72.5,50.0,8.0,10.0,24.0,31.0,38.0,4.0,10.0,76.9,209.0,184.0,393.0,1.14,104.0,57.0,45.0,17.0,26.0,12.0,7.0,13.0,1.0,26.0,46.2,32.75,15.12,37.0,58.0,37.0,50.0,1.92,4.17,50.0,24.0,188.0,86.1,24.41,74.0,9.0,6.0,5.0,2.0,134.0,261.0,296.0,75.3,58.0,9.0,19.0,37.0,37.0,47.0,5.0,7.0,58.3
6191,2016.0,3.0,1.0,0.0,90.0,119.0,-29.0,0.0,15.0,192.0,157.0,349.0,1.22,72.0,53.0,32.0,21.0,20.0,14.0,9.0,6.0,0.0,20.0,70.0,24.93,17.45,38.0,51.0,32.0,49.0,2.45,3.5,40.8,28.6,188.1,87.3,23.91,76.5,9.0,6.0,5.0,2.0,144.0,205.0,255.0,73.1,51.0,12.0,10.0,38.0,32.0,40.0,1.0,9.0,64.3,250.0,196.0,446.0,1.28,126.0,61.0,36.0,20.0,21.0,18.0,15.0,11.0,0.0,29.0,62.1,24.78,15.38,31.0,54.0,34.0,54.0,1.86,3.0,53.7,33.3,186.6,85.1,25.41,96.8,10.0,4.0,3.0,5.0,126.0,319.0,351.0,78.7,54.0,11.0,19.0,31.0,34.0,48.0,5.0,15.0,83.3
6206,2016.0,4.0,0.0,1.0,67.0,102.0,-35.0,0.0,11.0,215.0,197.0,412.0,1.09,85.0,99.0,34.0,19.0,15.0,9.0,8.0,8.0,5.0,22.0,40.9,45.78,18.73,36.0,43.0,39.0,55.0,2.5,6.11,30.9,16.4,188.1,88.1,24.8,93.5,7.0,5.0,6.0,4.0,150.0,264.0,302.0,73.3,43.0,13.0,8.0,36.0,39.0,50.0,6.0,8.0,88.9,210.0,223.0,433.0,0.94,98.0,84.0,40.0,15.0,19.0,16.0,13.0,6.0,0.0,22.0,72.7,27.06,19.68,31.0,53.0,44.0,57.0,2.59,3.56,38.6,28.1,187.7,87.2,23.74,62.9,11.0,7.0,1.0,3.0,154.0,278.0,323.0,74.6,53.0,13.0,13.0,31.0,44.0,56.0,6.0,13.0,81.2
6216,2016.0,5.0,0.0,0.0,142.0,73.0,69.0,1.0,5.0,216.0,207.0,423.0,1.04,92.0,80.0,42.0,16.0,20.0,22.0,15.0,9.0,1.0,32.0,68.8,19.23,13.22,39.0,52.0,38.0,55.0,1.72,2.5,56.4,40.0,188.5,87.7,24.24,77.0,10.0,4.0,5.0,3.0,153.0,265.0,323.0,76.4,52.0,17.0,17.0,39.0,38.0,42.0,3.0,15.0,68.2,208.0,184.0,392.0,1.13,98.0,63.0,35.0,20.0,16.0,11.0,6.0,7.0,0.0,18.0,61.1,35.64,21.78,46.0,55.0,30.0,51.0,2.83,4.64,35.3,21.6,186.8,84.8,25.41,88.1,11.0,2.0,5.0,4.0,136.0,256.0,278.0,70.9,55.0,5.0,15.0,46.0,30.0,36.0,3.0,6.0,54.5
6225,2016.0,6.0,1.0,0.0,62.0,124.0,-62.0,0.0,17.0,182.0,206.0,388.0,0.88,79.0,79.0,25.0,20.0,29.0,9.0,6.0,5.0,3.0,17.0,52.9,43.11,22.82,30.0,54.0,38.0,33.0,1.94,3.67,42.4,27.3,189.1,87.8,24.16,71.3,11.0,4.0,5.0,2.0,132.0,255.0,301.0,77.6,54.0,8.0,8.0,30.0,38.0,43.0,4.0,6.0,66.7,205.0,143.0,348.0,1.43,92.0,56.0,47.0,29.0,20.0,18.0,15.0,14.0,2.0,34.0,52.9,19.33,10.24,42.0,36.0,22.0,61.0,1.79,3.39,52.5,29.5,188.0,89.0,26.33,118.3,4.0,2.0,12.0,4.0,135.0,218.0,256.0,73.6,36.0,11.0,19.0,42.0,22.0,44.0,6.0,15.0,83.3
6227,2016.0,7.0,0.0,1.0,84.0,99.0,-15.0,0.0,3.0,177.0,168.0,345.0,1.05,75.0,68.0,35.0,20.0,21.0,12.0,9.0,10.0,2.0,24.0,50.0,28.75,14.38,29.0,46.0,41.0,46.0,1.92,3.83,47.8,26.1,188.7,87.7,23.91,68.8,12.0,3.0,5.0,2.0,125.0,221.0,264.0,76.5,46.0,11.0,5.0,29.0,41.0,49.0,8.0,9.0,75.0,204.0,177.0,381.0,1.15,80.0,73.0,30.0,21.0,20.0,15.0,10.0,7.0,2.0,24.0,62.5,25.4,15.88,40.0,48.0,28.0,57.0,2.38,3.8,38.6,26.3,188.3,88.2,26.16,102.1,6.0,5.0,6.0,5.0,143.0,240.0,289.0,75.9,48.0,18.0,16.0,40.0,28.0,56.0,14.0,10.0,66.7
6239,2016.0,8.0,1.0,1.0,143.0,65.0,78.0,1.0,2.0,216.0,173.0,389.0,1.25,82.0,56.0,34.0,29.0,21.0,20.0,13.0,21.0,2.0,43.0,46.5,19.45,9.05,48.0,40.0,25.0,70.0,1.63,3.5,58.6,28.6,188.0,87.1,24.16,75.0,9.0,6.0,4.0,3.0,153.0,236.0,285.0,73.3,40.0,11.0,19.0,48.0,25.0,58.0,6.0,13.0,65.0,160.0,151.0,311.0,1.06,60.0,62.0,32.0,21.0,29.0,10.0,5.0,4.0,1.0,15.0,66.7,31.1,20.73,24.0,66.0,40.0,38.0,2.53,3.8,36.8,26.3,186.1,87.5,24.58,79.3,6.0,9.0,6.0,1.0,115.0,181.0,222.0,71.4,66.0,6.0,10.0,24.0,40.0,41.0,1.0,5.0,50.0
6245,2016.0,9.0,0.0,0.0,104.0,80.0,24.0,1.0,7.0,217.0,153.0,370.0,1.42,102.0,70.0,21.0,26.0,23.0,16.0,14.0,4.0,4.0,24.0,66.7,23.12,15.42,31.0,59.0,38.0,46.0,1.92,2.88,43.5,34.8,188.5,87.9,24.33,78.5,9.0,5.0,4.0,4.0,153.0,226.0,261.0,70.5,59.0,6.0,10.0,31.0,38.0,42.0,8.0,14.0,87.5,192.0,149.0,341.0,1.29,96.0,85.0,38.0,23.0,26.0,11.0,7.0,11.0,3.0,25.0,44.0,31.0,13.64,32.0,58.0,24.0,54.0,2.16,4.91,40.7,20.4,189.8,89.0,25.91,114.6,7.0,6.0,2.0,7.0,138.0,205.0,238.0,69.8,58.0,15.0,17.0,32.0,24.0,52.0,6.0,7.0,63.6
6260,2016.0,10.0,0.0,1.0,53.0,74.0,-21.0,0.0,18.0,232.0,167.0,399.0,1.39,125.0,85.0,36.0,15.0,17.0,7.0,7.0,9.0,2.0,18.0,38.9,57.0,22.17,23.0,54.0,35.0,52.0,2.89,7.43,30.8,13.5,188.5,87.9,24.33,79.5,7.0,7.0,4.0,4.0,131.0,275.0,297.0,74.4,54.0,7.0,10.0,23.0,35.0,58.0,1.0,7.0,100.0,237.0,215.0,452.0,1.1,134.0,65.0,32.0,17.0,15.0,11.0,10.0,3.0,5.0,19.0,57.9,41.09,23.79,31.0,59.0,43.0,49.0,2.58,4.45,28.6,22.4,187.5,86.0,24.66,74.8,10.0,7.0,2.0,3.0,147.0,311.0,341.0,75.4,59.0,15.0,14.0,31.0,43.0,44.0,5.0,10.0,90.9
6268,2016.0,11.0,0.0,1.0,58.0,125.0,-67.0,0.0,13.0,212.0,182.0,394.0,1.16,96.0,76.0,39.0,23.0,16.0,7.0,4.0,12.0,4.0,23.0,30.4,56.29,17.13,25.0,55.0,39.0,53.0,2.3,7.57,35.8,13.2,188.6,88.2,24.66,86.3,7.0,6.0,4.0,5.0,152.0,246.0,283.0,71.8,55.0,12.0,9.0,25.0,39.0,59.0,4.0,4.0,57.1,230.0,161.0,391.0,1.43,81.0,65.0,11.0,16.0,23.0,19.0,13.0,11.0,0.0,30.0,63.3,20.58,13.03,27.0,61.0,37.0,59.0,1.97,3.11,50.8,32.2,187.3,85.2,24.66,86.1,6.0,9.0,4.0,3.0,163.0,229.0,287.0,73.4,61.0,5.0,10.0,27.0,37.0,75.0,3.0,13.0,68.4
6279,2016.0,12.0,1.0,0.0,58.0,104.0,-46.0,0.0,11.0,186.0,158.0,344.0,1.18,74.0,85.0,36.0,20.0,15.0,8.0,7.0,9.0,1.0,18.0,44.4,43.0,19.11,33.0,54.0,27.0,48.0,2.67,6.0,35.4,16.7,188.9,88.2,24.0,72.5,8.0,7.0,4.0,3.0,153.0,194.0,238.0,69.2,54.0,12.0,13.0,33.0,27.0,44.0,2.0,7.0,87.5,219.0,251.0,470.0,0.87,117.0,82.0,41.0,15.0,20.0,16.0,10.0,7.0,1.0,24.0,66.7,29.38,19.58,40.0,56.0,37.0,47.0,1.96,2.94,48.9,34.0,187.6,87.0,23.41,62.3,11.0,7.0,2.0,2.0,154.0,316.0,358.0,76.2,56.0,12.0,12.0,40.0,37.0,40.0,0.0,10.0,62.5
6287,2016.0,14.0,0.0,0.0,85.0,37.0,48.0,1.0,6.0,237.0,168.0,405.0,1.41,102.0,85.0,44.0,21.0,14.0,12.0,9.0,9.0,4.0,25.0,48.0,33.75,16.2,36.0,50.0,32.0,65.0,2.6,5.42,32.3,18.5,188.4,88.4,24.49,87.0,7.0,6.0,5.0,4.0,154.0,252.0,302.0,74.6,50.0,15.0,13.0,36.0,32.0,52.0,5.0,9.0,75.0,179.0,180.0,359.0,0.99,62.0,88.0,35.0,14.0,21.0,5.0,4.0,7.0,0.0,12.0,41.7,71.8,29.92,30.0,53.0,47.0,37.0,3.08,7.4,32.4,13.5,187.0,85.2,25.74,107.0,7.0,6.0,3.0,6.0,138.0,216.0,252.0,70.2,53.0,11.0,6.0,30.0,47.0,49.0,1.0,4.0,80.0
6296,2016.0,15.0,1.0,1.0,57.0,45.0,12.0,1.0,3.0,195.0,170.0,365.0,1.15,96.0,67.0,24.0,17.0,18.0,8.0,4.0,9.0,0.0,17.0,47.1,45.62,21.47,28.0,39.0,36.0,41.0,2.41,5.12,41.5,19.5,188.5,88.1,24.58,89.5,7.0,6.0,5.0,4.0,119.0,245.0,289.0,79.2,39.0,15.0,12.0,28.0,36.0,50.0,4.0,4.0,50.0,199.0,148.0,347.0,1.34,101.0,62.0,34.0,18.0,17.0,6.0,5.0,6.0,3.0,15.0,40.0,57.83,23.13,32.0,39.0,31.0,44.0,2.93,7.33,27.3,13.6,189.5,89.0,25.24,86.6,9.0,4.0,5.0,4.0,127.0,217.0,248.0,71.5,39.0,10.0,14.0,32.0,31.0,37.0,5.0,5.0,83.3
6300,2016.0,16.0,1.0,1.0,125.0,93.0,32.0,1.0,9.0,214.0,179.0,393.0,1.2,90.0,80.0,37.0,18.0,16.0,19.0,12.0,9.0,2.0,30.0,63.3,20.68,13.1,42.0,53.0,29.0,67.0,2.23,3.53,41.8,28.4,187.9,88.3,24.58,92.1,6.0,7.0,5.0,4.0,159.0,242.0,292.0,74.3,53.0,17.0,18.0,42.0,29.0,55.0,7.0,12.0,63.2,185.0,166.0,351.0,1.11,86.0,60.0,38.0,16.0,18.0,14.0,10.0,8.0,1.0,23.0,60.9,25.07,15.26,33.0,63.0,43.0,49.0,2.13,3.5,44.9,28.6,187.7,87.2,24.91,99.0,4.0,11.0,3.0,4.0,146.0,207.0,242.0,68.9,63.0,13.0,13.0,33.0,43.0,45.0,7.0,10.0,71.4
6312,2016.0,17.0,1.0,0.0,69.0,97.0,-28.0,0.0,1.0,201.0,204.0,405.0,0.99,89.0,97.0,45.0,12.0,13.0,10.0,5.0,6.0,3.0,19.0,52.6,40.5,21.32,38.0,48.0,36.0,48.0,2.53,4.8,33.3,20.8,187.9,88.6,24.74,93.8,6.0,7.0,5.0,4.0,160.0,247.0,287.0,70.9,48.0,15.0,8.0,38.0,36.0,55.0,8.0,5.0,50.0,213.0,173.0,386.0,1.23,92.0,65.0,35.0,13.0,12.0,14.0,10.0,11.0,2.0,27.0,51.9,27.57,14.3,41.0,49.0,35.0,57.0,2.11,4.07,43.9,24.6,187.9,86.9,25.49,98.4,8.0,5.0,5.0,4.0,158.0,229.0,273.0,70.7,49.0,10.0,19.0,41.0,35.0,54.0,3.0,10.0,71.4
6316,2016.0,18.0,0.0,1.0,84.0,124.0,-40.0,0.0,12.0,177.0,165.0,342.0,1.07,59.0,81.0,31.0,22.0,27.0,12.0,8.0,8.0,4.0,24.0,50.0,28.5,14.25,34.0,61.0,34.0,49.0,2.04,4.08,40.8,24.5,187.4,88.1,24.66,96.4,5.0,8.0,5.0,4.0,156.0,195.0,240.0,70.2,61.0,11.0,7.0,34.0,34.0,53.0,0.0,8.0,66.7,206.0,193.0,399.0,1.07,88.0,65.0,34.0,27.0,22.0,18.0,12.0,13.0,3.0,34.0,52.9,22.17,11.74,41.0,50.0,32.0,61.0,1.79,3.39,50.8,29.5,187.1,87.2,27.24,144.1,5.0,4.0,4.0,9.0,149.0,250.0,307.0,76.9,50.0,7.0,11.0,41.0,32.0,47.0,11.0,12.0,66.7
6328,2016.0,19.0,0.0,0.0,91.0,72.0,19.0,1.0,17.0,199.0,213.0,412.0,0.93,78.0,118.0,53.0,17.0,13.0,13.0,7.0,7.0,6.0,26.0,50.0,31.69,15.85,47.0,44.0,31.0,47.0,1.81,3.62,42.6,27.7,188.3,88.5,24.8,86.2,8.0,6.0,4.0,4.0,150.0,265.0,304.0,73.8,44.0,11.0,12.0,47.0,31.0,50.0,6.0,7.0,53.8,162.0,160.0,322.0,1.01,74.0,89.0,29.0,13.0,17.0,11.0,9.0,5.0,1.0,17.0,64.7,29.27,18.94,28.0,46.0,31.0,47.0,2.76,4.27,34.0,23.4,187.1,88.6,25.91,111.5,5.0,3.0,6.0,8.0,116.0,208.0,226.0,70.2,46.0,8.0,12.0,28.0,31.0,49.0,2.0,9.0,81.8
6334,2016.0,20.0,1.0,0.0,77.0,92.0,-15.0,0.0,14.0,189.0,139.0,328.0,1.36,99.0,71.0,21.0,24.0,19.0,11.0,7.0,8.0,3.0,22.0,50.0,29.82,14.91,38.0,52.0,23.0,48.0,2.18,4.36,39.6,22.9,188.2,88.9,24.66,91.4,7.0,5.0,6.0,4.0,117.0,223.0,254.0,77.4,52.0,7.0,7.0,38.0,23.0,51.0,5.0,7.0,63.6,243.0,182.0,425.0,1.34,145.0,53.0,43.0,19.0,24.0,14.0,9.0,6.0,2.0,22.0,63.6,30.36,19.32,27.0,46.0,35.0,39.0,1.77,2.79,51.3,35.9,187.5,85.7,24.74,84.8,6.0,7.0,5.0,4.0,127.0,310.0,344.0,80.9,46.0,13.0,15.0,27.0,35.0,31.0,2.0,9.0,64.3
6343,2016.0,21.0,1.0,0.0,92.0,95.0,-3.0,0.0,18.0,202.0,184.0,386.0,1.1,90.0,88.0,51.0,21.0,17.0,14.0,12.0,8.0,0.0,22.0,63.6,27.57,17.55,33.0,38.0,34.0,51.0,2.32,3.64,43.1,27.5,188.0,87.0,24.16,82.3,9.0,4.0,6.0,3.0,146.0,253.0,301.0,78.0,38.0,10.0,14.0,33.0,34.0,47.0,3.0,12.0,85.7,201.0,167.0,368.0,1.2,83.0,76.0,37.0,17.0,21.0,14.0,10.0,10.0,1.0,25.0,56.0,26.29,14.72,40.0,43.0,33.0,50.0,2.0,3.57,48.0,28.0,186.6,84.6,24.0,67.0,11.0,5.0,4.0,2.0,147.0,220.0,275.0,74.7,43.0,9.0,14.0,40.0,33.0,49.0,8.0,10.0,71.4
6356,2016.0,22.0,0.0,0.0,118.0,47.0,71.0,1.0,8.0,245.0,208.0,453.0,1.18,125.0,77.0,48.0,18.0,19.0,16.0,13.0,17.0,5.0,38.0,42.1,28.31,11.92,31.0,47.0,36.0,61.0,1.61,3.81,54.1,26.2,187.5,86.3,23.74,76.9,10.0,3.0,6.0,3.0,143.0,315.0,370.0,81.7,47.0,11.0,17.0,31.0,36.0,47.0,9.0,13.0,81.2,168.0,154.0,322.0,1.09,69.0,60.0,18.0,19.0,18.0,6.0,1.0,11.0,0.0,17.0,35.3,53.67,18.94,35.0,39.0,37.0,43.0,2.53,7.17,39.5,14.0,188.0,84.7,23.58,65.9,10.0,9.0,1.0,2.0,124.0,191.0,231.0,71.7,39.0,11.0,8.0,35.0,37.0,41.0,10.0,1.0,16.7
6361,2016.0,23.0,1.0,0.0,111.0,112.0,-1.0,0.0,10.0,219.0,159.0,378.0,1.38,105.0,59.0,39.0,15.0,16.0,17.0,13.0,8.0,1.0,26.0,65.4,22.24,14.54,40.0,47.0,33.0,50.0,1.92,2.94,50.0,34.0,187.3,87.2,24.41,92.8,8.0,3.0,7.0,4.0,135.0,244.0,294.0,77.8,47.0,12.0,17.0,40.0,33.0,37.0,10.0,13.0,76.5,212.0,141.0,353.0,1.5,107.0,54.0,40.0,16.0,15.0,17.0,13.0,9.0,1.0,27.0,63.0,20.76,13.07,36.0,36.0,31.0,51.0,1.89,3.0,51.0,33.3,186.5,85.8,26.74,141.1,5.0,4.0,5.0,8.0,116.0,235.0,270.0,76.5,36.0,5.0,17.0,36.0,31.0,45.0,7.0,13.0,76.5
9308,2017.0,1.0,0.0,1.0,86.0,100.0,-14.0,0.0,18.0,246.0,185.0,431.0,1.33,118.0,67.0,50.0,17.0,16.0,12.0,8.0,11.0,3.0,26.0,46.2,35.92,16.58,43.0,45.0,27.0,61.0,2.35,5.08,37.7,19.7,189.3,89.0,25.16,89.5,7.0,5.0,6.0,4.0,161.0,276.0,321.0,74.5,45.0,12.0,13.0,43.0,27.0,43.0,2.0,8.0,66.7,228.0,164.0,392.0,1.39,108.0,87.0,25.0,16.0,17.0,15.0,10.0,6.0,4.0,25.0,60.0,26.13,15.68,25.0,44.0,46.0,44.0,1.76,2.93,47.7,34.1,187.2,86.7,25.8,106.6,7.0,7.0,3.0,5.0,135.0,259.0,302.0,77.0,44.0,12.0,9.0,25.0,46.0,62.0,3.0,10.0,66.7
9316,2017.0,2.0,1.0,0.0,80.0,99.0,-19.0,0.0,14.0,202.0,169.0,371.0,1.2,88.0,55.0,49.0,25.0,21.0,11.0,11.0,11.0,3.0,25.0,44.0,33.73,14.84,37.0,54.0,33.0,53.0,2.12,4.82,41.5,20.8,188.2,87.5,24.66,85.0,8.0,5.0,6.0,3.0,151.0,221.0,259.0,69.8,54.0,14.0,12.0,37.0,33.0,42.0,7.0,11.0,100.0,207.0,129.0,336.0,1.6,75.0,58.0,21.0,21.0,25.0,14.0,8.0,14.0,1.0,29.0,48.3,24.0,11.59,40.0,53.0,40.0,54.0,1.86,3.86,51.9,25.9,186.1,85.9,24.74,90.0,7.0,7.0,1.0,7.0,145.0,174.0,242.0,72.0,53.0,15.0,13.0,40.0,40.0,33.0,9.0,8.0,57.1
9325,2017.0,3.0,1.0,1.0,80.0,79.0,1.0,1.0,16.0,237.0,199.0,436.0,1.19,101.0,115.0,48.0,13.0,11.0,11.0,9.0,13.0,1.0,25.0,44.0,39.64,17.44,40.0,47.0,34.0,57.0,2.28,5.18,42.1,19.3,188.4,88.1,25.8,90.0,7.0,5.0,6.0,4.0,162.0,272.0,307.0,70.4,47.0,11.0,14.0,40.0,34.0,61.0,9.0,9.0,81.8,190.0,176.0,366.0,1.08,67.0,88.0,45.0,11.0,13.0,11.0,9.0,11.0,2.0,24.0,45.8,33.27,15.25,40.0,44.0,43.0,52.0,2.17,4.73,42.3,21.2,187.9,86.8,24.33,77.1,13.0,1.0,2.0,6.0,161.0,206.0,247.0,67.5,44.0,6.0,12.0,40.0,43.0,57.0,1.0,9.0,81.8
9340,2017.0,4.0,0.0,1.0,55.0,69.0,-14.0,0.0,15.0,204.0,187.0,391.0,1.09,94.0,56.0,39.0,20.0,17.0,7.0,4.0,12.0,1.0,20.0,35.0,55.86,19.55,40.0,58.0,47.0,50.0,2.5,7.14,38.0,14.0,187.4,88.1,25.24,92.5,6.0,6.0,7.0,3.0,152.0,246.0,282.0,72.1,58.0,8.0,12.0,40.0,47.0,56.0,7.0,4.0,57.1,248.0,170.0,418.0,1.46,137.0,87.0,27.0,17.0,20.0,9.0,5.0,13.0,2.0,24.0,37.5,46.44,17.42,22.0,53.0,39.0,66.0,2.75,7.33,33.3,13.6,187.5,87.0,25.16,95.0,7.0,8.0,3.0,4.0,138.0,280.0,317.0,75.8,53.0,19.0,18.0,22.0,39.0,47.0,12.0,5.0,55.6
9351,2017.0,5.0,1.0,0.0,82.0,100.0,-18.0,0.0,5.0,216.0,169.0,385.0,1.28,90.0,69.0,46.0,9.0,9.0,11.0,5.0,13.0,3.0,27.0,40.7,35.0,14.26,37.0,52.0,24.0,65.0,2.41,5.91,36.9,16.9,188.7,88.5,25.24,92.1,7.0,6.0,5.0,4.0,151.0,234.0,270.0,70.1,52.0,10.0,13.0,37.0,24.0,41.0,2.0,5.0,45.5,222.0,169.0,391.0,1.31,91.0,65.0,35.0,9.0,9.0,15.0,10.0,8.0,2.0,25.0,60.0,26.07,15.64,41.0,49.0,52.0,43.0,1.72,2.87,53.5,34.9,177.7,82.0,26.0,103.0,7.0,6.0,4.0,5.0,145.0,237.0,271.0,69.3,49.0,8.0,15.0,41.0,52.0,49.0,3.0,10.0,66.7
9359,2017.0,6.0,1.0,1.0,107.0,78.0,29.0,1.0,7.0,231.0,185.0,416.0,1.25,117.0,57.0,42.0,15.0,20.0,15.0,12.0,13.0,4.0,32.0,46.9,27.73,13.0,33.0,47.0,35.0,59.0,1.84,3.93,47.5,25.4,188.3,88.6,25.41,95.2,7.0,6.0,4.0,5.0,123.0,295.0,329.0,79.1,47.0,9.0,13.0,33.0,35.0,45.0,6.0,12.0,80.0,206.0,192.0,398.0,1.07,101.0,61.0,30.0,20.0,15.0,11.0,7.0,9.0,3.0,23.0,47.8,36.18,17.3,32.0,52.0,41.0,49.0,2.13,4.45,40.8,22.4,190.2,90.3,26.16,108.8,7.0,4.0,5.0,6.0,118.0,277.0,312.0,78.4,52.0,9.0,11.0,32.0,41.0,37.0,11.0,7.0,63.6
9363,2017.0,7.0,0.0,1.0,56.0,79.0,-23.0,0.0,3.0,186.0,159.0,345.0,1.17,83.0,73.0,35.0,23.0,16.0,8.0,4.0,7.0,1.0,16.0,50.0,43.12,21.56,35.0,61.0,25.0,45.0,2.81,5.62,33.3,17.8,188.9,89.2,24.8,83.6,8.0,6.0,5.0,3.0,129.0,213.0,247.0,71.6,61.0,17.0,8.0,35.0,25.0,47.0,9.0,4.0,50.0,222.0,137.0,359.0,1.62,108.0,77.0,40.0,16.0,23.0,12.0,8.0,5.0,2.0,19.0,63.2,29.92,18.89,29.0,50.0,35.0,41.0,2.16,3.42,41.5,29.3,189.0,87.7,25.33,88.9,8.0,7.0,3.0,4.0,145.0,215.0,272.0,75.8,50.0,16.0,11.0,29.0,35.0,41.0,5.0,8.0,66.7
9373,2017.0,8.0,1.0,0.0,99.0,102.0,-3.0,0.0,9.0,209.0,179.0,388.0,1.17,101.0,51.0,46.0,9.0,10.0,15.0,9.0,9.0,0.0,24.0,62.5,25.87,16.17,41.0,40.0,33.0,50.0,2.08,3.33,48.0,30.0,187.7,88.2,25.16,98.3,7.0,6.0,5.0,4.0,145.0,241.0,286.0,73.7,40.0,15.0,13.0,41.0,33.0,50.0,4.0,9.0,60.0,212.0,193.0,405.0,1.1,87.0,79.0,38.0,10.0,9.0,15.0,9.0,10.0,2.0,27.0,55.6,27.0,15.0,41.0,31.0,30.0,56.0,2.07,3.73,44.6,26.8,189.1,88.9,25.8,90.6,6.0,8.0,4.0,4.0,151.0,252.0,308.0,76.0,31.0,12.0,16.0,41.0,30.0,33.0,9.0,9.0,60.0
9383,2017.0,9.0,0.0,0.0,90.0,72.0,18.0,1.0,10.0,230.0,193.0,423.0,1.19,113.0,92.0,49.0,16.0,12.0,13.0,11.0,6.0,6.0,25.0,52.0,32.54,16.92,45.0,42.0,36.0,51.0,2.04,3.92,37.3,25.5,187.0,87.6,25.8,98.4,6.0,7.0,4.0,5.0,151.0,281.0,311.0,73.5,42.0,9.0,12.0,45.0,36.0,53.0,4.0,11.0,84.6,212.0,160.0,372.0,1.32,93.0,92.0,52.0,12.0,16.0,11.0,7.0,5.0,1.0,17.0,64.7,33.82,21.88,40.0,39.0,32.0,47.0,2.76,4.27,34.0,23.4,186.9,87.0,26.41,119.1,5.0,6.0,5.0,6.0,144.0,229.0,270.0,72.6,39.0,7.0,7.0,40.0,32.0,57.0,4.0,7.0,63.6
